"JASID","自治体コード","遺跡名","時代","緯度","経度","草創期","早期","前期","中期","後期","晩期"
1311305800,13113,"豊沢貝塚","[縄文時代（早期～晩期）][弥生時代（後期）][古墳時代][平安時代]",35.64621084,139.720998,0,1,1,1,1,1
1311306300,13113,"渋谷区№63遺跡","[縄文時代（中期）]",35.66677346,139.707491,0,0,0,1,0,0
1311306700,13113,"渋谷区№67遺跡","[縄文時代（中期）]",35.65738975,139.7082754,0,0,0,1,0,0
1311307100,13113,"渋谷区№71遺跡","[縄文時代（中期）]",35.653313,139.709564,0,0,0,1,0,0
1311307300,13113,"渋谷区№73遺跡","[縄文時代（後期）]",35.65719449,139.7118116,0,0,0,0,1,0
1311307400,13113,"渋谷区№74遺跡","[縄文時代（中期）]",35.65596707,139.7119489,0,0,0,1,0,0
1311307500,13113,"渋谷区№75遺跡","[縄文時代（中期）][弥生時代]",35.65513018,139.7106443,0,0,0,1,0,0
1311307900,13113,"羽沢貝塚","[縄文時代（後期）]",35.6556961,139.7175648,0,0,0,0,1,0
1311308200,13113,"渋谷区№82遺跡","[縄文時代（中期）]",35.67572944,139.6987359,0,0,0,1,0,0
1311309400,13113,"渋谷区№94遺跡","[縄文時代][古墳時代][奈良時代][平安時代]",35.66623784,139.6987766,0,0,0,0,0,0
1311309600,13113,"鉢山町・猿楽町17番遺跡","[旧石器時代][縄文時代][弥生時代][中世][近世]",35.65017962,139.6984231,0,0,0,0,0,0
1311309700,13113,"恵比寿遺跡","[旧石器時代][縄文時代][古墳時代][近世]",35.64322554,139.7135822,0,0,0,0,0,0
1311309800,13113,"北青山遺跡","[旧石器時代][縄文時代（後期）][近世]",35.66314738,139.708212,0,0,0,0,1,0
1311310000,13113,"青山学院構内遺跡","[縄文時代][近世]",35.66003979,139.7102323,0,0,0,0,0,0
1311310100,13113,"千駄ヶ谷五丁目遺跡","[旧石器時代][縄文時代][近世]",35.68387873,139.7030381,0,0,0,0,0,0
1311310200,13113,"神宮前一丁目遺跡","[縄文時代][近世]",35.67258397,139.7069691,0,0,0,0,0,0
1311310400,13113,"千駄ヶ谷北ノ脇遺跡","[縄文時代][弥生時代][近世]",35.67816183,139.7131918,0,0,0,0,0,0
1311400100,13114,"中野区№1遺跡","[縄文時代（前期）]",35.72144459,139.6382068,0,0,1,0,0,0
1311400200,13114,"鷺の宮八幡神社遺跡","[旧石器時代][縄文時代（中期～後期）]",35.72158396,139.6390995,0,0,0,1,1,0
1311400300,13114,"鷺宮四丁目遺跡","[縄文時代（中期）]",35.72300547,139.6329197,0,0,0,1,0,0
1311400400,13114,"中野区№4遺跡","[縄文時代（草創期）]",35.71993942,139.634087,1,0,0,0,0,0
1311400600,13114,"中野区№6遺跡","[旧石器時代][縄文時代（早期・中期～後期）]",35.7208035,139.6360782,0,1,0,1,1,1
1311400700,13114,"中野区№7遺跡","[縄文時代（晩期）]",35.72197418,139.6345676,0,0,0,0,0,0
1311400800,13114,"中野区№8遺跡","[縄文時代（後期）]",35.71684538,139.6473392,0,0,0,0,1,0
1311400900,13114,"野方五丁目西方遺跡","[縄文時代（中期）]",35.71720775,139.6501888,0,0,0,1,0,0
1311401100,13114,"若宮遺跡","[縄文時代（中期）]",35.71952132,139.6410907,0,0,0,1,0,0
1311401200,13114,"大和町八幡神社遺跡","[縄文時代（中期）]",35.71402998,139.6508754,0,0,0,1,0,0
1311401400,13114,"大場遺跡","[縄文時代（前期～中期）]",35.71617321,139.6540354,0,0,1,1,0,0
1311401500,13114,"野方消防出張所南方遺跡","[縄文時代（中期）]",35.71831956,139.6577433,0,0,0,1,0,0
1311401600,13114,"中野区№16遺跡","[縄文時代（晩期）]",35.71831956,139.6568507,0,0,0,0,0,0
1311401800,13114,"中野区№18遺跡","[縄文時代（中期）][弥生時代]",35.71835061,139.6532787,0,0,0,1,0,0
1311401900,13114,"中野区№19遺跡","[縄文時代（早期）]",35.717375,139.6519054,0,1,0,0,0,1
1311402000,13114,"中野区№20遺跡","[縄文時代（早期・後期）]",35.72606822,139.6545676,0,1,0,0,1,1
1311402300,13114,"中野区№23遺跡","[縄文時代（前期）]",35.72682075,139.6755789,0,0,1,0,0,0
1311402400,13114,"中野区№24遺跡","[縄文時代]",35.72709946,139.6711844,0,0,0,0,0,0
1311402500,13114,"御嶽遺跡","[縄文時代（前期・後期）][弥生時代][近世]",35.72523207,139.6718367,0,0,1,0,1,0
1311402600,13114,"寺山窪泥炭遺跡","[縄文時代（前期）]",35.72787986,139.6692961,0,0,1,0,0,0
1311402700,13114,"江古田（本田山・寺山・北江古田・寺山北部・寺山南部）遺跡","[縄文時代（早期～後期）][弥生時代]",35.72901701,139.6661404,0,1,1,1,1,1
1311403100,13114,"国際短期大学付近遺跡","[縄文時代（中期）]",35.72492548,139.6637343,0,0,0,1,0,0
1311403200,13114,"浄風園付近遺跡","[縄文時代（中期）]",35.7268765,139.6630476,0,0,0,1,0,0
1311403300,13114,"江古田原遺跡","[縄文時代（中期）]",35.72737263,139.6748608,0,0,0,1,0,0
1311403400,13114,"中野区№34遺跡","[縄文時代]",35.72723328,139.6725949,0,0,0,0,0,0
1311403500,13114,"中野区№35遺跡","[縄文時代]",35.73124662,139.6728009,0,0,0,0,0,0
1311403600,13114,"中野区№36遺跡","[縄文時代（後期）][古墳時代]",35.73038265,139.6708783,0,0,0,0,1,0
1311403700,13114,"中野区№37遺跡","[縄文時代]",35.7310794,139.6683034,0,0,0,0,0,0
1311403800,13114,"江古田弁天遺跡","[縄文時代（中期）]",35.73211058,139.668784,0,0,0,1,0,0
1311403900,13114,"堀野邸下方遺跡","[縄文時代]",35.73160893,139.6700887,0,0,0,0,0,0
1311404000,13114,"中野区№38遺跡","[縄文時代（中期）]",35.73174827,139.6713246,0,0,0,1,0,0
1311404100,13114,"天神山遺跡","[縄文時代（中期）]",35.73238927,139.669814,0,0,0,1,0,0
1311404300,13114,"哲学堂公園内遺跡","[縄文時代（中期）][近世]",35.72255633,139.6742399,0,0,0,1,0,0
1311404400,13114,"片山遺跡","[縄文時代（早期・後期）][弥生時代][中世][近世]",35.72252846,139.6697081,0,1,0,0,1,1
1311404500,13114,"中野区№45遺跡","[縄文時代（早期・後期）]",35.72342038,139.6702231,0,1,0,0,1,1
1311404600,13114,"中野区№46遺跡","[縄文時代（中期～後期）]",35.71887704,139.6688841,0,0,0,1,1,0
1311404700,13114,"沼袋町氷川神社付近遺跡","[縄文時代（中期～後期）][弥生時代][古墳時代][奈良時代]",35.71985262,139.6667898,0,0,0,1,1,0
1311404800,13114,"貞源寺付近遺跡","[縄文時代（中期）]",35.72336464,139.6672362,0,0,0,1,0,0
1311404900,13114,"禅定院遺跡","[縄文時代（中期）]",35.72107906,139.6652792,0,0,0,1,0,0
1311405000,13114,"中野区№50遺跡","[縄文時代（早期）]",35.71681433,139.6580866,0,1,0,0,0,1
1311405100,13114,"実相院境内付近遺跡","[縄文時代（中期）]",35.72110693,139.6622237,0,0,0,1,0,0
1311405200,13114,"野方小学校遺跡","[縄文時代（早期）]",35.71530908,139.6595972,0,1,0,0,0,1
1311405300,13114,"平和の森公園北遺跡","[旧石器時代][縄文時代（早期～後期）][弥生時代][古墳時代][近世]",35.71639621,139.6622065,0,1,1,1,1,1
1311405500,13114,"新井小学校遺跡","[縄文時代（中期）]",35.71720458,139.6684206,0,0,0,1,0,0
1311405600,13114,"中野区№56遺跡","[縄文時代（早期）]",35.71287992,139.6810182,0,1,0,0,0,1
1311405700,13114,"遠藤山遺跡","[縄文時代]",35.71887704,139.6756819,0,0,0,0,0,0
1311405800,13114,"光徳院遺跡","[縄文時代（早期～前期）]",35.71815231,139.6764372,0,1,1,0,0,1
1311405900,13114,"城山遺跡","[縄文時代（中期）]",35.70462815,139.6759027,0,0,0,1,0,0
1311406100,13114,"桃園町遺跡","[縄文時代]",35.702892,139.66333,0,0,0,0,0,0
1311406200,13114,"文園町遺跡","[縄文時代]",35.70727661,139.6750787,0,0,0,0,0,0
1311406300,13114,"高根町遺跡","[縄文時代（中期）]",35.70404268,139.6788209,0,0,0,1,0,0
1311407100,13114,"中野区№71遺跡","[縄文時代（中期）]",35.69830215,139.6837743,0,0,0,1,0,0
1311407800,13114,"千代田町遺跡","[縄文時代（中期）]",35.69303242,139.6679815,0,0,0,1,0,0
1311408000,13114,"中野区№80遺跡","[縄文時代（中期）]",35.69684951,139.6663583,0,0,0,1,0,0
1311408200,13114,"弥生町二丁目遺跡","[縄文時代（中期）][古墳時代]",35.69018829,139.6705907,0,0,0,1,0,0
1311408300,13114,"川島町遺跡","[縄文時代（後期）][弥生時代][古墳時代]",35.68935176,139.6739896,0,0,0,0,1,0
1311408400,13114,"中野神明小学校校庭（神明町氷川神社）遺跡","[縄文時代（後期～晩期）][古墳時代][近世]",35.68784599,139.6704534,0,0,0,0,1,0
1311408500,13114,"富士見町遺跡","[縄文時代（中期）]",35.68779022,139.6684621,0,0,0,1,0,0
1311408600,13114,"富士見台（第五高等女子校）（都立富士高校内）遺跡","[縄文時代（早期～中期）][弥生時代][古墳時代]",35.68988157,139.6678098,0,1,1,1,0,1
1311408700,13114,"中野区№87遺跡","[縄文時代（後期）]",35.69071809,139.6687368,0,0,0,0,1,0
1311408800,13114,"栄町通一丁目遺跡","[縄文時代（後期）]",35.68659116,139.6756376,0,0,0,0,1,0
1311408900,13114,"新山通一丁目遺跡","[縄文時代（後期）]",35.68190628,139.6697667,0,0,0,0,1,0
1311409100,13114,"中野区№91遺跡","[縄文時代（後期）]",35.68617288,139.6680845,0,0,0,0,1,0
1311409200,13114,"多田町遺跡","[縄文時代（後期）]",35.68408144,139.6639646,0,0,0,0,1,0
1311409300,13114,"向田（広町）遺跡","[旧石器時代][縄文時代（後期）][弥生時代][古墳時代]",35.6853642,139.6613553,0,0,0,0,1,0
1311409500,13114,"城山居館跡","[縄文時代（早期～後期）][近世]",35.7029275,139.6750787,0,1,1,1,1,1
1311409900,13114,"松が丘遺跡","[縄文時代（早期～後期）][中世][近世]",35.72110693,139.673313,0,1,1,1,1,1
1311500100,13115,"杉並区№1遺跡","[縄文時代（早期）]",35.7215860223227,139.604657725038,0,1,0,0,0,1
1311500300,13115,"井草遺跡C地点","[旧石器時代][縄文時代（早期・中期）][古墳時代][近世]",35.7213630372198,139.602460458889,0,1,0,1,0,1
1311500400,13115,"井草遺跡","[旧石器時代][縄文時代（草創期～早期）][古墳時代]",35.7197742485694,139.597173287955,1,1,0,0,0,1
1311500600,13115,"井草遺跡Ｂ地点","[旧石器時代][縄文時代（中期）]",35.7226173215019,139.59878690516,0,0,0,1,0,0
1311500700,13115,"杉並区№7遺跡","[縄文時代（中期）][弥生時代][古墳時代]",35.7173483488927,139.63108689648,0,0,0,1,0,0
1311500800,13115,"杉並区№8遺跡","[縄文時代（後期）][弥生時代]",35.7172647263011,139.627790995947,0,0,0,0,1,0
1311500900,13115,"杉並区№9遺跡","[縄文時代（後期）]",35.7187699418528,139.627070018687,0,0,0,0,1,0
1311501000,13115,"杉並区№10遺跡","[縄文時代（早期・後期）]",35.7182403326292,139.623465129771,0,1,0,0,1,1
1311501100,13115,"杉並区№11遺跡","[縄文時代]",35.722331363414,139.619834898494,0,0,0,0,0,0
1311501200,13115,"井荻三丁目遺跡","[縄文時代（中期）]",35.7128055040362,139.595182016244,0,0,0,1,0,0
1311501300,13115,"杉並区№13遺跡","[縄文時代]",35.7150355685915,139.597447945896,0,0,0,0,0,0
1311501400,13115,"井草八幡遺跡","[縄文時代（中期・後期）][古墳時代]",35.7160112016798,139.595799996939,0,0,0,1,1,0
1311501500,13115,"善福寺遺跡","[旧石器時代][縄文時代（早期～後期）]",35.7171043033363,139.587577904396,0,1,1,1,1,1
1311501600,13115,"中通北遺跡","[旧石器時代][縄文時代][近世]",35.7164574916469,139.610667525191,0,0,0,0,0,0
1311501700,13115,"遅ノ井遺跡","[縄文時代（早期・中期）]",35.7174331078583,139.601341402685,0,1,0,1,0,1
1311501800,13115,"杉並区№18遺跡","[縄文時代（中期）][古墳時代]",35.7164006061625,139.620855876056,0,0,0,1,0,0
1311501900,13115,"妙正寺遺跡","[縄文時代（早期～前期・後期）]",35.7173204736419,139.617285319546,0,1,1,0,1,1
1311502100,13115,"杉並区№21遺跡","[縄文時代]",35.7179615881196,139.619551249853,0,0,0,0,0,0
1311502300,13115,"杉並区№23遺跡","[縄文時代（前期）][弥生時代]",35.7136130634659,139.621473856751,0,0,1,0,0,0
1311502400,13115,"向井町遺跡","[縄文時代（後期）][古墳時代]",35.7163448560515,139.623327800146,0,0,0,0,1,0
1311502500,13115,"小山遺跡","[縄文時代（後期）][古墳時代][奈良時代]",35.7080689932403,139.639847966237,0,0,0,0,1,0
1311502600,13115,"光明院南遺跡","[旧石器時代][縄文時代（草創期～後期）][近世]",35.7040541469689,139.614063038336,1,1,1,1,1,1
1311502700,13115,"中田遺跡","[縄文時代（中期）]",35.7067564273284,139.6084359286,0,0,0,1,0,0
1311502800,13115,"杉並区№28遺跡","[縄文時代（中期）]",35.7084569858328,139.608298598975,0,0,0,1,0,0
1311502900,13115,"杉並区№29遺跡","[縄文時代（前期～後期）]",35.710603543545,139.606353915678,0,0,1,1,1,0
1311503000,13115,"杉並区№30遺跡","[縄文時代]",35.7049721949288,139.607989609282,0,0,0,0,0,0
1311503100,13115,"丸山遺跡","[縄文時代][平安時代]",35.7067564273284,139.601947128682,0,0,0,0,0,0
1311503200,13115,"杉並区№32遺跡","[縄文時代]",35.7038032338935,139.610114826666,0,0,0,0,0,0
1311503300,13115,"杉並区№33遺跡","[縄文時代]",35.7009594897379,139.616637958991,0,0,0,0,0,0
1311503400,13115,"杉並区№34遺跡","[縄文時代（後期）]",35.693012606565,139.623799380709,0,0,0,0,1,0
1311503500,13115,"西田小学校北遺跡","[縄文時代（中期）][弥生時代]",35.6952595226836,139.62283807595,0,0,0,1,0,0
1311503700,13115,"川南遺跡","[旧石器時代][縄文時代][古墳時代][奈良時代][平安時代]",35.6961796346759,139.622220095255,0,0,0,0,0,0
1311503800,13115,"杉並区№38遺跡","[縄文時代（中期）]",35.6996926913246,139.624245698718,0,0,0,1,0,0
1311503900,13115,"杉並区№39遺跡","[縄文時代（中期）]",35.7010152506106,139.621341480981,0,0,0,1,0,0
1311504000,13115,"杉並区№40遺跡","[縄文時代（中期～後期）]",35.7025207709267,139.616912616932,0,0,0,1,1,0
1311504100,13115,"杉並区№41遺跡","[縄文時代]",35.6858528347796,139.632715912214,0,0,0,0,0,0
1311504200,13115,"杉並区№42遺跡","[縄文時代（早期）]",35.6879721144784,139.631273956386,0,1,0,0,0,1
1311504400,13115,"杉並区№44遺跡","[縄文時代（早期・中期）][古墳時代]",35.6929129093091,139.631790885178,0,1,0,1,0,1
1311504500,13115,"熊野神社遺跡","[縄文時代（早期～後期）][弥生時代][古墳時代]",35.6940839933574,139.632374532812,0,1,1,1,1,1
1311504600,13115,"谷戸遺跡","[縄文時代（前期～後期）][古墳時代]",35.6913514378719,139.624100454967,0,0,1,1,1,0
1311504700,13115,"矢倉台南遺跡","[縄文時代（草創期～後期）][弥生時代][古墳時代][中世]",35.6936099850923,139.626538045996,1,1,1,1,1,1
1311504800,13115,"矢倉台遺跡","[縄文時代（中期）]［古墳時代］",35.6954105193301,139.629532872271,0,0,0,1,0,0
1311504900,13115,"成宗白幡遺跡","[縄文時代（早期～中期）][古墳時代]",35.6873865292026,139.63680145351,0,1,1,1,0,1
1311505000,13115,"杉並区№50遺跡","[縄文時代（中期）][弥生時代]",35.6880278833687,139.63408920323,0,0,0,1,0,0
1311505100,13115,"杉並区№51遺跡","[縄文時代（前期）]",35.6875259545062,139.635393829433,0,0,1,0,0,0
1311505300,13115,"道角遺跡","[縄文時代（草創期～中期）][弥生時代（後期）][近世]",35.6847931743494,139.638003082493,1,1,1,1,1,1
1311505400,13115,"大宮(和田堀)遺跡","[旧石器時代][縄文時代（草創期～後期）][弥生時代]",35.683398862586,139.639582367292,1,1,1,1,1,1
1311505900,13115,"松ノ木遺跡","[縄文時代（中期）][弥生時代][古墳時代]",35.6864105452541,139.641127319685,0,0,0,1,0,0
1311506000,13115,"方南町峰遺跡群（方南峰・峰南・方南・峯・釜寺東・釜寺）遺跡","[旧石器時代][縄文時代（早期～後期）][弥生時代（後期）][古墳時代][奈良時代][近世]",35.6835046375596,139.657343921961,0,1,1,1,1,1
1311506200,13115,"済美台遺跡","[旧石器時代][縄文時代（草創期～後期）][弥生時代][古墳時代][奈良時代]",35.6877839189564,139.647187343126,1,1,1,1,1,1
1311506300,13115,"向山遺跡","[縄文時代（中期）][平安時代][中世][近世]",35.6856518665046,139.652159748901,0,0,0,1,0,0
1311506400,13115,"定塚久保遺跡","[旧石器時代][縄文時代（草創期～早期）][縄文時代（中期）][近世]",35.6880221150651,139.654871999181,1,1,0,1,0,1
1311506500,13115,"堀ノ内中通遺跡","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代]",35.6872134473887,139.651267110265,0,0,0,1,0,0
1311506600,13115,"杉並区№66遺跡","[縄文時代（後期）][古墳時代]",35.6905317132498,139.646906910373,0,0,0,0,1,0
1311506700,13115,"杉並区№67遺跡","[縄文時代（後期）][弥生時代]",35.6909394077771,139.660622760437,0,0,0,0,1,0
1311506800,13115,"本村原遺跡C地点","[縄文時代（早期～後期）][弥生時代（後期）][古墳時代][平安時代][近世]",35.6936162124348,139.662614032148,0,1,1,1,1,1
1311507100,13115,"和田中学校遺跡","[縄文時代（中期）][古墳時代]",35.6895836522106,139.65954118942,0,0,0,1,0,0
1311507200,13115,"本陣山遺跡","[縄文時代（早期～中期）][弥生時代（後期）][古墳時代][中世][近世]",35.685158,139.653824,0,1,1,1,1,1
1311507600,13115,"向ノ原遺跡","[旧石器時代][縄文時代（早期～中期）][中世][近世][近代]",35.6837613860418,139.604323121186,0,1,1,1,0,1
1311507700,13115,"立教女学院内（中屋敷）遺跡","[縄文時代（中期～後期）]",35.6940979345153,139.588961370319,0,0,0,1,1,0
1311507800,13115,"中袋（山中）遺跡","[縄文時代（中期～晩期）][古墳時代][中世]",35.682032413789,139.613695831124,0,0,0,1,1,0
1311507900,13115,"杉並区№79遺跡","[縄文時代（早期）]",35.6820045272531,139.607687683258,0,1,0,0,0,1
1311508000,13115,"杉並区№80遺跡","[縄文時代（中期）][古墳時代]",35.6847374029318,139.61002227805,0,0,0,1,0,0
1311508100,13115,"堂の下遺跡","[旧石器時代][縄文時代（早期～中期）][弥生時代（後期）][近世]",35.6796898759574,139.623514862017,0,1,1,1,1,1
1311508200,13115,"杉並区№82遺跡","[縄文時代（中期）]",35.6819487533542,139.616751404812,0,0,0,1,0,0
1311508300,13115,"蛇場美遺跡","[旧石器時代][縄文時代（草創期～後期）][中世][近世]",35.6725989252946,139.634899779917,1,1,1,1,1,1
1311508400,13115,"杉並区№84遺跡","[縄文時代（中期～後期）][古墳時代]",35.6752763464028,139.631775542725,0,0,0,1,1,0
1311508500,13115,"下高井戸塚山遺跡","[旧石器時代][縄文時代（早期～後期）]",35.6747984240377,139.624891893501,0,1,1,1,1,1
1311508600,13115,"杉並区№86遺跡","[縄文時代（中期～後期）]",35.6767785524597,139.630316392587,0,0,0,1,1,0
1311508700,13115,"杉並区№87遺跡","[縄文時代（中期）]",35.6783681974922,139.633234635341,0,0,0,1,0,0
1311508900,13115,"明治大学和泉校地遺跡","[旧石器時代][縄文時代（中期）]",35.6708551224911,139.647782368288,0,0,0,1,0,0
1311509100,13115,"杉並区№91遺跡","[縄文時代（中期）][奈良時代][平安時代]",35.6747199242506,139.649825153127,0,0,0,1,0,0
1311509200,13115,"根河原遺跡","[旧石器時代][縄文時代（早期・後期）][古墳時代]",35.6770728564842,139.647890986685,0,1,0,0,1,1
1311509400,13115,"浜田山遺跡","[縄文時代][近世]",35.6807496041675,139.631823272923,0,0,0,0,0,0
1311510100,13115,"東原遺跡","[旧石器時代][縄文時代（草創期～後期）][近世]",35.6863826594506,139.605868073579,1,1,1,1,1,1
1311510200,13115,"杉並区№102遺跡","[縄文時代（中期）]",35.7057528021821,139.605895341007,0,0,0,1,0,0
1311510300,13115,"杉並区№103遺跡","[縄文時代（中期）]",35.7029947283528,139.609153523217,0,0,0,1,0,0
1311510400,13115,"杉並区№104遺跡","[縄文時代（中期）]",35.6916442159619,139.592394597203,0,0,0,1,0,0
1311510500,13115,"杉並区№105遺跡","[縄文時代（中期）]",35.6867081379573,139.592420528649,0,0,0,1,0,0
1311510600,13115,"杉並区№106遺跡","[縄文時代（早期・中期）]",35.6816698827431,139.610090942208,0,1,0,1,0,1
1311510700,13115,"杉並区№107遺跡","[縄文時代（後期）]",35.681781429828,139.604803772256,0,0,0,0,1,0
1311510800,13115,"杉並区№108遺跡","[縄文時代（早期・中期）][弥生時代]",35.6885855789032,139.600752564022,0,1,0,1,0,1
1311511000,13115,"高井戸東遺跡","[旧石器時代][縄文時代（草創期～後期）][古墳時代][中世][近世]",35.6845979730205,139.616133423463,1,1,1,1,1,1
1311511100,13115,"杉並区№111遺跡","[縄文時代（中期・後期）]",35.6766221595849,139.621660919277,0,0,0,1,1,0
1311511200,13115,"杉並区№112遺跡","［縄文時代（中期）］[古墳時代][奈良時代][平安時代][近世]",35.7002740623489,139.653131553174,0,0,0,1,0,0
1311511500,13115,"杉並区№115遺跡","[旧石器時代][縄文時代（中期～後期）][古墳時代]",35.7207219511738,139.599645212045,0,0,0,1,1,0
1311511700,13115,"杉並区№117遺跡","[縄文時代（中期）]",35.6871913334213,139.604082794997,0,0,0,1,0,0
1311511800,13115,"杉並区№118遺跡","[縄文時代（早期）]",35.6853508924977,139.607516022536,0,1,0,0,0,1
1311511900,13115,"向ノ原B遺跡","[旧石器時代][縄文時代（草創期～後期）][古墳時代]",35.6862153470847,139.600649566803,1,1,1,1,1,1
1311512100,13115,"西ノ原遺跡","[旧石器時代][縄文時代（中期）]",35.6926201358761,139.590403325492,0,0,0,1,0,0
1311512300,13115,"大ヶ谷戸遺跡","[旧石器時代][縄文時代（早期・中期～後期）][近世]",35.6985495704003,139.61913019047,0,1,0,1,1,1
1311512400,13115,"杉並区№124遺跡","[縄文時代（中期）]",35.6888644258731,139.643015594831,0,0,0,1,0,0
1311512700,13115,"善福寺北原遺跡","[縄文時代（草創期～後期）][近世]",35.7114953128606,139.595491005937,1,1,1,1,1,1
1311512800,13115,"杉並区№128遺跡","[縄文時代（中期）]",35.6901678538759,139.62326113869,0,0,0,1,0,0
1311512900,13115,"日性寺遺跡B地点","[旧石器時代][縄文時代（中期）][弥生時代][古墳時代][近世]",35.6885784433969,139.62892596413,0,0,0,1,0,0
1311513300,13115,"地蔵坂遺跡","[旧石器時代][縄文時代（早期）]",35.7099899588375,139.596211984506,0,1,0,0,0,1
1311513500,13115,"向方南遺跡","[縄文時代（草創期～後期）][近世]",35.6790426826167,139.658717212977,1,1,1,1,1,1
1311513700,13115,"杉並区№137遺跡","[縄文時代（中期）]",35.6687074969672,139.64225487182,0,0,0,1,0,0
1311513800,13115,"杉並区№138遺跡","[縄文時代（中期）]",35.7166804904785,139.60666290668,0,0,0,1,0,0
1311514000,13115,"杉並区№140遺跡","[縄文時代][奈良時代][平安時代]",35.7265158510209,139.607063177493,0,0,0,0,0,0
1311514200,13115,"杉並区№142遺跡","[縄文時代（早期・中期）]",35.7242617980684,139.608228282202,0,1,0,1,0,1
1311514300,13115,"杉並区№143遺跡","[縄文時代（中期）][奈良時代][平安時代][近世]",35.7284389538132,139.610633733347,0,0,0,1,0,0
1311514400,13115,"柿ノ木山遺跡","[縄文時代（草創期～後期）]",35.7269896625722,139.609844091275,1,1,1,1,1,1
1311514500,13115,"杉並区№145遺跡","[縄文時代（早期・中期）]",35.723087594123,139.611629369858,0,1,0,1,0,1
1311514800,13115,"杉並区№148遺跡","[縄文時代（早期）]",35.7192931628105,139.616230009578,0,1,0,0,0,1
1311514900,13115,"杉並区№149遺跡","[縄文時代（前期）][近世]",35.7261498545746,139.616470334458,0,0,1,0,0,0
1311515000,13115,"杉並区№150遺跡","[縄文時代]",35.7298630653277,139.620821542995,0,0,0,0,0,0
1311515100,13115,"杉並区№151遺跡","[縄文時代][古墳時代]",35.7287482483481,139.623293467085,0,0,0,0,0,0
1311515400,13115,"杉並区№154遺跡","[縄文時代]",35.7081247512676,139.622853489591,0,0,0,0,0,0
1311515500,13115,"杉並区№155遺跡","[縄文時代][奈良時代][平安時代]",35.7060617644264,139.623334141316,0,0,0,0,0,0
1311515600,13115,"杉並区№156遺跡","[縄文時代]",35.7092677338443,139.630475255317,0,0,0,0,0,0
1311515800,13115,"杉並区№158遺跡","[縄文時代（前期）]",35.7059781268016,139.633427830477,0,0,1,0,0,0
1311515900,13115,"杉並区№159遺跡","[縄文時代（中期）]",35.7087101821443,139.636689396639,0,0,0,1,0,0
1311516000,13115,"杉並区№160遺跡","[縄文時代（中期～後期）][古墳時代][近世]",35.7069817501745,139.637410373898,0,0,0,1,1,0
1311516100,13115,"杉並区№161遺跡","[縄文時代]",35.7105500840189,139.639607640047,0,0,0,0,0,0
1311516300,13115,"杉並区№163遺跡","[縄文時代（中期）][近世]",35.7009319452748,139.646611422786,0,0,0,1,0,0
1311516500,13115,"杉並区№165遺跡","[縄文時代（中期）][古墳時代]",35.6991588324352,139.656152791837,0,0,0,1,0,0
1311516600,13115,"杉並区№166遺跡","[縄文時代][奈良時代][平安時代]",35.6980993477082,139.66016966832,0,0,0,0,0,0
1311516700,13115,"杉並区№167遺跡","[縄文時代（中期）][古墳時代]",35.6734876072804,139.637320177946,0,0,0,1,0,0
1311516800,13115,"杉並区№168遺跡","[縄文時代（早期～中期）][古墳時代][奈良時代][平安時代][近世]",35.6722775433842,139.644040149747,0,1,1,1,0,1
1311516900,13115,"杉並区№169遺跡","[縄文時代]",35.6726680079728,139.647473377286,0,0,0,0,0,0
1311517000,13115,"杉並区№170遺跡","[縄文時代（早期～前期）]",35.6778084448621,139.650816447586,0,1,1,0,0,1
1311517100,13115,"崕遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世]",35.6769510561602,139.655283985438,0,0,0,1,0,0
1311517300,13115,"上原遺跡","[縄文時代（早期～前期）][古墳時代][近世]",35.6820926622347,139.650774897032,0,1,1,0,0,1
1311517400,13115,"本村原遺跡","[縄文時代（早期～前期・後期）][弥生時代（後期）][古墳時代][中世][近世]",35.6927239541975,139.662476702522,0,1,1,0,1,1
1311517500,13115,"本村原遺跡B地点","[縄文時代（早期～中期）][弥生時代（後期）][近世]",35.6919711035123,139.66292302184,0,1,1,1,1,1
1311517600,13115,"鎌倉橋上遺跡","[旧石器時代][縄文時代（早期～後期）]　[弥生時代（後期）][古墳時代][中世][近世]",35.6771411057286,139.627432480931,0,1,1,1,1,1
1311517700,13115,"四宮遺跡","[縄文時代（早期）]",35.7179627235104,139.610530195565,0,1,0,0,0,1
1311517800,13115,"鎌倉橋上遺跡C地点","[縄文時代（草創期・中期）]",35.6775873227117,139.629492417454,1,0,0,1,0,0
1311517900,13115,"街道附遺跡","[縄文時代（中期）][近世]",35.7040262649413,139.616397632801,0,0,0,1,0,0
1311518000,13115,"高千穂大学大宮遺跡","[旧石器時代][縄文時代（早期・中期）][古墳時代][中世]",35.6831199973093,139.637694092146,0,1,0,1,0,1
1311518100,13115,"堂の上遺跡","[旧石器時代][縄文時代（中期）]",35.6774030454055,139.625437470224,0,0,0,1,0,0
1311518400,13115,"向山大聖寺坂遺跡","[旧石器時代][縄文時代（草創期～早期）]",35.6846517908917,139.648734665707,1,1,0,0,0,1
1311518500,13115,"根河原遺跡B地点","[旧石器時代][縄文時代（早期～後期）][弥生時代][中世][近世]",35.6784291440134,139.649241505493,0,1,1,1,1,1
