JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品,経度,緯度,色
1321000800,13210,8,あらまきいせき,荒牧遺跡,小金井市 貫井南町四丁目,[旧石器時代][縄文時代（前期～後期）][近世],集落,[縄文時代]住居 土坑 [近世]掘立柱穴列 井戸,石核 剥片 縄文土器 石斧 石鏃 土製円板 陶磁器 鉄製品 板碑,139.4948,35.69673,"rgb(165,42,42)"
1321000900,13210,9,ぬくいみなみいせき,貫井南遺跡,小金井市 貫井南二丁目,[旧石器時代][縄文時代（早期～後期）],集落,[縄文時代]住居 集石 土坑群,ナイフ形石器 尖頭器 縄文土器 打斧 磨斧 石鏃 石皿 磨石 けつ状耳飾,139.4985,35.69394,"rgb(165,42,42)"
1321001000,13210,10,,小金井市№10遺跡,小金井市 前原町五丁目,[縄文時代（前期～中期）],包蔵地,,縄文土器,139.502,35.69305,"rgb(165,42,42)"
1321001100,13210,11,,小金井市№11遺跡,小金井市 前原町三丁目,[縄文時代][中世],包蔵地,,縄文土器 石棒 蔵骨器,139.5023,35.69508,"rgb(165,42,42)"
1321001200,13210,12,まえはらいせき,前原遺跡,小金井市 前原町一丁目 前原町二丁目,[旧石器時代][縄文時代（草創期～後期）][近世],集落,[旧石器時代]礫群 配石 [縄文時代]住居 集石 土坑,ナイフ形石器 尖頭器 剥片 縄文土器 打斧 有舌尖頭器 石鏃 磨石,139.5071,35.69322,"rgb(165,42,42)"
1321001300,13210,13,,小金井市№13遺跡,小金井市 中町四丁目,[縄文時代],包蔵地,,縄文土器,139.5091,35.69528,"rgb(165,42,42)"
1321001400,13210,14,しんばしいせき,新橋遺跡,小金井市 中町一丁目,[旧石器時代][縄文時代（後期）],集落,[旧石器時代]礫群 [縄文時代]住居 土坑,ナイフ形石器 尖頭器 細石刃 細石核 剥片 縄文土器 石斧 石錘,139.5121,35.69427,"rgb(165,42,42)"
1321001500,13210,15,,小金井市№15遺跡,小金井市 前原町二丁目,[縄文時代],包蔵地,,縄文土器,139.5117,35.69218,"rgb(165,42,42)"
1321001600,13210,16,しちけんやいせき,七軒家遺跡,小金井市 前原町二丁目,[旧石器時代][縄文時代（草創期～後期）][古墳時代][中世][近世],包蔵地,[時代不明]土坑 溝状遺構,有舌尖頭器 削器 剥片 縄文土器 打斧 磨石 土師器 陶磁器 カワラケ,139.5142,35.69129,"rgb(165,42,42)"
1321001700,13210,17,のがわなかすいせき,野川中洲遺跡,小金井市 前原町二丁目,[旧石器時代][縄文時代（後期）],包蔵地,,ナイフ形石器 槍先形尖頭器 有茎尖頭器 礫器 剥片 縄文土器 打斧,139.5157,35.69202,"rgb(165,42,42)"
1321001800,13210,18,のがわなかすきたいせき,野川中洲北遺跡,小金井市 中町一丁目,[旧石器時代][縄文時代（草創期～早期・後期）][古墳時代][平安時代][中世][近世],集落,[旧石器時代]ブロック 礫群 配石 炭化物集中 [縄文時代]住居 集石 土坑 ピット [平安時代]土坑 [中世]掘立柱建物 ピット 土坑 溝 [近世]ピット 土坑,ナイフ形石器 尖頭器 細石刃 打斧 局部磨斧 礫器 縄文土器 打斧 磨斧 石槍 有舌尖頭器 石鏃 石錘 石皿 磨石 敲石 木製品 土師器 刀子 陶磁器,139.5162,35.69313,"rgb(165,42,42)"
1321001900,13210,19,むさしのこうえんていしっちいせき,武蔵野公園低湿地遺跡,小金井市 東町五丁目,[旧石器時代][縄文時代（前期～後期）][古墳時代][中世][近世],包蔵地,[時代不明]河道 土坑 丸木橋状遺構,石器 縄文土器 石斧 石鏃 石皿 磨石 木製品 漆塗りくし 土師器 板碑 銭貨 陶磁器,139.5198,35.69087,"rgb(165,42,42)"
1321002000,13210,20,,小金井市№20遺跡,小金井市 東町一丁目,[旧石器時代][縄文時代（中期～後期）],包蔵地,,縄文土器,139.5227,35.68884,"rgb(165,42,42)"
1321002100,13210,21,のがわこうえんさくいせき,野川公園柵遺跡,小金井市 東町一丁目,[縄文時代（中期～後期）],集落,[縄文時代]住居,縄文土器,139.5256,35.68753,"rgb(165,42,42)"
1321002200,13210,22,,小金井市№22遺跡,小金井市 本町五丁目,[旧石器時代][縄文時代（早期）],包蔵地,,剥片 縄文土器,139.5015,35.70646,"rgb(165,42,42)"
1321100300,13211,3,すずきいせき,鈴木遺跡,小平市 鈴木町 回田町 御幸町,[旧石器時代][縄文時代（前期～中期）][近世],包蔵地・集落,[旧石器時代]ユニット 礫群 炭化物集中箇所 炉 土坑 [縄文時代]土坑 [近世]水車 水路 暗渠,ナイフ形石器 尖頭器 尖頭状石器 細石刃 台形様石器 掻器 彫器 石斧 礫器 敲石 磨石 台石 石核 縄文土器 打斧 石鏃 陶磁器 鉄製品 簪,139.499,35.71788,"rgb(165,42,42)"
1321400100,13214,1,くまのごういせき,熊ノ郷遺跡,国分寺市 西恋ヶ窪三丁目 西恋ヶ窪四丁目,[旧石器時代][縄文時代],集落,[旧石器時代]石器集中部 礫群,尖頭器 石刃 礫器 剥片,139.4669101,35.70531943,"rgb(165,42,42)"
1321400200,13214,2,こいがくぼいせき,恋ヶ窪遺跡,国分寺市 西恋ヶ窪一丁目　 東恋ヶ窪一丁目　 東恋ヶ窪三丁目,[旧石器時代][縄文時代（早期・中期～後期）][奈良時代][平安時代][中世],集落,[縄文時代]住居　敷石住居　集石　土坑　屋外埋甕　[中世]溝,(縄文)縄文土器　打斧　磨斧　石槍　石鏃　掻器　彫器　石匙　石錐　ピエス・エスキーユ　スタンプ形石器　敲石　砥石　土錘　土製円板　耳飾　硬玉製大珠　器台　(中世)陶器,139.4705243,35.70254176,"rgb(165,42,42)"
1321400300,13214,3,こいがくぼみなみいせき,恋ヶ窪南遺跡,国分寺市 西恋ヶ窪一丁目 東恋ヶ窪一丁目 泉町一丁目,[旧石器時代][縄文時代（早期・中期）],集落,[縄文時代]住居 集石土坑 土坑,縄文土器,139.4736221,35.69993871,"rgb(165,42,42)"
1321400500,13214,5,はねざわいせき,羽根沢遺跡,国分寺市 東恋ヶ窪一丁目、三丁目,[縄文時代（早期・中期）][奈良時代][平安時代],集落,[縄文時代]住居　敷石住居　集石　土坑　埋甕　[古代]井戸,縄文土器　打斧　磨斧　石鏃　石匙　石皿　磨石　土製円板　耳飾,139.4739233,35.70318815,"rgb(165,42,42)"
1321400600,13214,6,,国分寺市№6遺跡,国分寺市 本町一丁目 本町二丁目 本多一丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.4843142,35.70241947,"rgb(165,42,42)"
1321400700,13214,7,たまらんざかいせき,多摩蘭坂遺跡,国分寺市 内藤一丁目 内藤二丁目,[旧石器時代][縄文時代][奈良時代],集落,[旧石器時代]ユニット礫群,(旧石器時代)ナイフ形石器 尖頭器 角錐状石器 掻器 彫器 打斧 礫器 敲石 (奈良時代)銭貨 須恵器,139.4577268,35.69368698,"rgb(165,42,42)"
1321400800,13214,8,はなざわにしいせき,花沢西遺跡,国分寺市 本町四丁目 南町三丁目 泉町一丁目 東恋ヶ窪一丁目,[旧石器時代][縄文時代][弥生時代],集落,[縄文時代]住居 土坑 埋甕,縄文土器 打斧 磨斧 石鏃 石匙 石錐 スタンプ形石器 石棒 弥生土器,139.4680368,35.69935258,"rgb(165,42,42)"
1321400900,13214,9,ひかげやまいせき,日影山遺跡,国分寺市 泉町二丁目 西恋ヶ窪一丁目,[旧石器時代][縄文時代（中期）][奈良時代][平安時代][中世],包蔵地,[旧石器時代]石器集中部 集石 ユニット 礫群 [縄文時代]竪穴住居 [歴史時代]掘立柱建物 柵列 井戸 火葬墓 土壙墓 井戸 道路跡（鎌倉街道） 溝 土坑 集石 特殊遺構,(旧石器時代)尖頭器 ナイフ形石器 スクレイパー 剥片遺物 石核 (縄文時代)土器 打製石斧 (歴史時代)土師質土器 瓦質土器 土器（在地土器） 陶磁器 銭貨 金属製品（刀子） 砥石 板碑 銭貨 鉄製品（鉄釘） 瓦,139.4717981,35.69264697,"rgb(165,42,42)"
1321401100,13214,11,たきくぼいせき,多喜窪遺跡,国分寺市 西元町二丁目 西元町四丁目,[旧石器時代][縄文時代（中期）],集落,[縄文時代]住居 土壙,縄文土器 打斧 磨斧 石鏃 掻器 石皿 磨石 スタンプ形石器,139.4674663,35.69221292,"rgb(165,42,42)"
1321401800,13214,18,はちまんまえいせき,八幡前遺跡,国分寺市 東元町三丁目,[縄文時代（中期～後期）],包蔵地,,縄文土器 石錐 浮石,139.4848388,35.69845044,"rgb(165,42,42)"
1321401900,13214,19,むさしこくぶんじあと,武蔵国分寺跡,国分寺市 東元町二丁目 東元町三丁目 東元町四丁目 西元町一丁目 西元町二丁目 西元町三丁目 西元町四丁目 泉町一丁目 泉町二丁目 泉町三丁目 西恋ヶ窪一丁目,[旧石器時代][縄文時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居 [奈良時代][平安時代]住居 掘立柱建物 道路 溝 [中世]門 土坑 地下式横穴,縄文土器 陶磁器 土製品 石製品 鉄製品 青銅製品 瓦 ?,139.4662512,35.6985094,"rgb(165,42,42)"
1321402000,13214,20,とのがやときたいせき,殿ヶ谷戸北遺跡,国分寺市 南町一丁目,[旧石器時代][縄文時代（早期・中期）],集落,[旧石器時代]礫群,ナイフ形石器 尖頭器 掻器 石核 縄文土器,139.4827089,35.69219995,"rgb(165,42,42)"
1321402100,13214,21,とのがやといせき,殿ヶ谷戸遺跡,国分寺市 南町二丁目 東元町一丁目 二丁目,[旧石器時代][縄文時代（早期・中期）],集落,[旧石器時代]礫群 [縄文時代]土坑,ナイフ形石器 尖頭器 掻器 石核 縄文土器,139.4854196,35.69257342,"rgb(165,42,42)"
1321402200,13214,22,こいがくぼはいじあと,恋ヶ窪廃寺跡,国分寺市 泉町三丁目,[縄文時代][平安時代][中世],社寺,[平安時代][中世]礎石建物 掘立柱建物 土坑 溝 火葬墓 土壙墓,土師器 須恵器 陶器（灰釉） 瓦 板碑 宝筐印塔 銭貨 人骨,139.4853228,35.69644562,"rgb(165,42,42)"
1321402300,13214,23,,国分寺市№23遺跡,国分寺市 東元町二丁目,[縄文時代][奈良時代][平安時代],包蔵地,[縄文時代]集石土坑,縄文土器 石器,139.4837496,35.6961901,"rgb(165,42,42)"
1321402400,13214,24,,国分寺市№24遺跡,国分寺市 東元町一丁目,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器,139.4823459,35.69642596,"rgb(165,42,42)"
1321402500,13214,25,,国分寺市№25遺跡,国分寺市 東元町一丁目,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器,139.4765747,35.70015531,"rgb(165,42,42)"
1321402600,13214,26,,国分寺市№26遺跡,国分寺市 東元町二丁目,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器,139.4720246,35.69197866,"rgb(165,42,42)"
1321402700,13214,27,,国分寺市№27遺跡,国分寺市 東元町二丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.4682732,35.69298113,"rgb(165,42,42)"
1321402800,13214,28,ほんちょう（こくぶんじむらせっきじだい）いせき,本町（国分寺村石器時代）遺跡,国分寺市 南町二丁目 本町二丁目,[旧石器時代][縄文時代（中期）][奈良時代][平安時代],集落,[縄文時代]住居 土坑 埋甕,縄文土器 打斧 磨斧 石鏃 敲石,139.483665,35.70079777,"rgb(165,42,42)"
1321402900,13214,29,,国分寺市№29遺跡,国分寺市 南町一丁目 本町一丁目,[旧石器時代][縄文時代][奈良時代][平安時代],包蔵地,,縄文土器,139.4851149,35.70016943,"rgb(165,42,42)"
1321403000,13214,30,,国分寺市№30遺跡,国分寺市 本多一丁目 本町二丁目,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器,139.481922,35.70351503,"rgb(165,42,42)"
1321403200,13214,32,ながやといせき,長谷戸遺跡,国分寺市 東元町一丁目,[縄文時代（早期・中期～後期）],包蔵地,,縄文土器 磨斧,139.4889865,35.6973684,"rgb(165,42,42)"
1321403400,13214,34,,国分寺市№34遺跡,国分寺市 西恋ヶ窪二丁目,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器,139.4651256,35.70043532,"rgb(165,42,42)"
1321403500,13214,35,,国分寺市№35遺跡,国分寺市 日吉町一丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.4611774,35.70118809,"rgb(165,42,42)"
1321403600,13214,36,,国分寺市№36遺跡,国分寺市 日吉町一丁目,[縄文時代],包蔵地,,縄文土器,139.4608684,35.70386455,"rgb(165,42,42)"
1321403700,13214,37,,国分寺市№37遺跡,国分寺市 西恋ヶ窪三丁目,[旧石器時代][縄文時代][奈良時代][平安時代],包蔵地,[旧石器時代]ユニット 土坑 [縄文時代]土坑 [奈良時代][平安時代]土坑 溝,ナイフ形石器 尖頭器 細石刃 台形石器 楔形石器 掻器 錐 打斧 磨石 石核 縄文土器 石器,139.464439,35.70336272,"rgb(165,42,42)"
1321403800,13214,38,,国分寺市№38遺跡,国分寺市 西恋ヶ窪一丁目,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器,139.4679335,35.70524044,"rgb(165,42,42)"
1321403900,13214,39,,国分寺市№39遺跡,国分寺市 西恋ヶ窪一丁目,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器,139.4666632,35.70128155,"rgb(165,42,42)"
1321404000,13214,40,,国分寺市№40遺跡,国分寺市 内藤二丁目,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器,139.4559932,35.69806544,"rgb(165,42,42)"
1321404700,13214,47,,国分寺市№47遺跡,国分寺市 日吉町一丁目,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器,139.4582592,35.70274937,"rgb(165,42,42)"
1321404800,13214,48,,国分寺市№48遺跡,国分寺市 日吉町二丁目,[縄文時代],包蔵地,,縄文土器,139.4529377,35.7004632,"rgb(165,42,42)"
1321405300,13214,53,とうきょうけいざいだいがくこうないいせき,東京経済大学構内遺跡,国分寺市 南町一丁目,[旧石器時代][縄文時代（早期・中期）],包蔵地,,尖頭器 掻器 彫器 打斧 剥片 縄文土器,139.4901274,35.69927724,"rgb(165,42,42)"
1321405400,13214,54,はなざわひがしいせき,花沢東遺跡,国分寺市 南町二丁目 南町三丁目,[旧石器時代][縄文時代],集落,[旧石器時代]礫群 [縄文時代]住居 土坑,ナイフ形石器 尖頭器 角錐状石器 掻器 敲石 打斧 石匙 石皿 スタンプ形石器 台石 砥石,139.4816738,35.69817697,"rgb(165,42,42)"
1321405600,13214,56,,国分寺市№56遺跡,国分寺市 光町一丁目,[旧石器時代][縄文時代],包蔵地,[縄文時代]土坑,,139.4486461,35.70160629,"rgb(165,42,42)"
1321405700,13214,57,こいがくぼひがしいせき,恋ヶ窪東遺跡,国分寺市 本町四丁目 東恋ヶ窪一丁目 東恋ヶ窪二丁目,[旧石器時代][縄文時代（中期）][奈良時代][平安時代],集落,[縄文時代]掘立柱建物跡 敷石住居 集石土坑 土坑 屋外埋甕 炉穴 陥穴 特殊遺構,(旧石器時代)細石刃 尖頭器 ナイフ形石器 (縄文時代)縄文土器 ミニチュア土器 耳栓 器台 打製石斧 石鏃 掻器 石匙 石錐 石皿 磨石 土製円板 尖頭器 石棒 硬玉製原石 (奈良・平安時代)土師器 瓦,139.4770468,35.70348715,"rgb(165,42,42)"
1321500100,13215,1,,国立市№1遺跡,国立市 富士見台四丁目,[縄文時代][平安時代],包蔵地,,縄文土器 黒曜石 土師器,139.430145,35.688156,"rgb(165,42,42)"
1321500200,13215,2,みねうえいせき,峰上遺跡,国立市 富士見台三丁目,[旧石器時代][縄文時代][平安時代],集落,[旧石器時代]ブロック 礫群 配石 [縄文時代]土坑,ナイフ形石器 尖頭器 スクレイパー 敲石 石核 剥片 縄文土器 土師器,139.4363187,35.68552263,"rgb(165,42,42)"
1321500500,13215,5,かりやうえにしいせき,仮屋上西遺跡,国立市 谷保,[旧石器時代][縄文時代（中期）][平安時代][中世],集落,[奈良時代]住居跡 溝状遺構 [平安時代]住居跡 土坑 ピット,土師器 須恵器 陶器 須恵器質陶器 刀子 紡錘車 古銭(隆平永寶) 風字硯,139.4417242,35.6828501,"rgb(165,42,42)"
1321500600,13215,6,かりやうえいせき,仮屋上遺跡,国立市 谷保 富士見台二丁目,[縄文時代（中期）][奈良時代][平安時代][中世],集落,[平安時代]住居跡 土坑 配石 溝状遺構 柱穴 [中世]地下式土坑,縄文土器 石鏃 土師器 須恵器 砥石 鉄製品 紡錘車 土錘 円面硯 瓦,139.4435438,35.68276644,"rgb(165,42,42)"
1321500700,13215,7,ひがしのはらいせき,東之原遺跡,国立市 谷保 富士見台一丁目,[縄文時代（中期）][平安時代],包蔵地,[縄文時代]集石 柱穴,土師器 須恵器,139.4503416,35.68137209,"rgb(165,42,42)"
1321500800,13215,8,みどりかわひがしいせき,緑川東遺跡,国立市 青柳一丁目 青柳三丁目,[旧石器時代][縄文時代（早期～後期）][奈良時代][平安時代][近世],集落,[旧石器時代]ブロック 礫群 配石 [縄文時代]住居跡 竪穴状遺構 集石 炉穴 土坑 ピット 焼土跡 [奈良時代][平安時代]溝 [近世]溝状遺構 土坑,ナイフ形石器 尖頭器 石核 細石刃核 スクレイパー 縄文土器 打斧 石匙 土偶 打製石斧 有舌尖頭器 石鏃 スタンプ形石器 礫器 扶入磨石 磨石 石皿 石錘 石棒 耳栓 垂飾,139.423645,35.686913,"rgb(165,42,42)"
1321500900,13215,9,あおやぎいせき,青柳遺跡,国立市 青柳,[旧石器時代][縄文時代（中期）][平安時代],包蔵地,,尖頭器 打斧 縄文土器 石斧 土師器,139.4220708,35.6823436,"rgb(165,42,42)"
1321501200,13215,12,しけんざけいせき,四軒在家遺跡,国立市 矢川三丁目,[旧石器時代][縄文時代（中期）][古墳時代][平安時代][近世],集落,[縄文時代]敷石住居 住居跡 集石 土坑 ピット 埋設土器[中世][近世]溝状遺構 土坑 柱穴,縄文土器 剥片 円筒埴輪 打製石斧 異形土器（ミニチュア土器） ナイフ形石器 有舌尖頭器 石鏃 掻器 石匙 スタンプ形石器 土師器 坏 須恵器 陶磁器,139.4274159,35.6809353,"rgb(165,42,42)"
1321501300,13215,13,なんようじいせき,南養寺遺跡,国立市 谷保,[縄文時代（早期～後期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居 敷石住居 集石 土坑 ピット [平安時代]住居 土坑 石組遺構 [近世]土坑 井戸 溝状遺構,縄文土器 打斧 磨斧 石鏃 掻器 石匙 石錘 楔形石器 石皿 磨石 スタンプ形石器 凹石 敲石 土錘 土製円板 石棒 土偶 土師器 須恵器 刀子 羽口 瓦 鉄滓 陶磁器 板碑 銭貨,139.4324542,35.68022068,"rgb(165,42,42)"
1321501500,13215,15,じょうやまいせき,城山遺跡,国立市 谷保,[縄文時代（早期・中期）][奈良時代][平安時代][中世][近世],包蔵地,[中世][近世]石組粘土敷土坑 集礫遺構 土坑 ピット 道状遺構,縄文土器 打斧 石皿 土師器 須恵器 瓦 須恵器系土師質土器 陶器 磁器 かわらけ 石臼 砥石 スラグ 石製品,139.436334,35.67944785,"rgb(165,42,42)"
1321502100,13215,21,ばいりんいせき,梅林遺跡,国立市 谷保,[縄文時代（中期）][奈良時代][平安時代][中世][近世],包蔵地,[中世]溝状遺構,縄文土器 石斧 土師器 須恵器 鋳型 坩堝 三又状土製品 羽口 陶磁器,139.4453291,35.67894587,"rgb(165,42,42)"
1321502200,13215,22,しもやぼいせき,下谷保遺跡,国立市 谷保,[縄文時代（早期・中期）][古墳時代][平安時代][中世],集落,[縄文時代]住居 竪穴状遺構 集石 土坑 [古墳時代]住居 土坑,縄文土器 打斧 局部磨製石斧 礫器 石槍 石鏃 掻器 楔形石器 石皿 磨石 スタンプ形石器 凹石 敲石 砥石 土師器 須恵器 管玉 陶磁器,139.4485839,35.6773761,"rgb(165,42,42)"
1321502400,13215,24,やぼとうほういせき,谷保東方遺跡,国立市 谷保,[縄文時代（中期）][古墳時代][平安時代][近世],集落,[縄文時代]住居 敷石住居 焼土 ピット 埋甕 [古墳時代]土坑 [平安時代]土坑 [近世]溝状遺構,縄文土器 打斧 磨斧 礫器 石鏃 石匙 石皿 磨石 石棒 三角柱状土製品 土師器 陶磁器,139.4500774,35.67593982,"rgb(165,42,42)"
1321502600,13215,26,,国立市№26遺跡,国立市 谷保,[縄文時代][平安時代],包蔵地,,縄文土器 土師器 須恵器,139.4391254,35.67688805,"rgb(165,42,42)"
1321900500,13219,5,みのわだ・きたくぼいせき,箕和田・北久保遺跡,狛江市 西野川二丁目 和泉本町三丁目,[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,[近世]溝状遺構 墓地,縄文土器 弥生土器 土師器 須恵器 陶磁器 鉄製品 銅製品 煙管 銭貨,139.5741074,35.64335636,"rgb(165,42,42)"
1321900700,13219,7,こあだちなかむらきたいせき,小足立中村北遺跡,狛江市 東野川二丁目 東野川三丁目 西野川一丁目,[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世],集落,[奈良時代][平安時代]住居 [近世]建物 竪穴状遺構 土坑 井戸 溝 集石,縄文土器 石斧 石鏃 砥石 土師器 須恵器 陶磁器 硯 釘 木製品 銭貨,139.578934,35.644489,"rgb(165,42,42)"
1321900900,13219,9,みつおさにしいせき,三長西遺跡,狛江市 東野川一丁目 東野川三丁目 東野川四丁目,[縄文時代][奈良時代],集落・墳墓,[縄文時代]土坑 [古墳時代]方形周溝 墓 [古墳時代][奈良時代]住居,土師器 須恵器,139.5822613,35.64547676,"rgb(165,42,42)"
1321901800,13219,18,はらきたいせき,原北遺跡,狛江市 和泉本町一丁目,[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,[古墳時代]住居,縄文土器 弥生土器 土師器 須恵器 陶器 カワラケ,139.5774313,35.63893222,"rgb(165,42,42)"
1321901900,13219,19,いずみいせき,和泉遺跡,狛江市 和泉本町一丁目,[縄文時代][古墳時代][中世],集落,[古墳時代]住居 [時代不明]竪穴状遺構 土坑 地下式土坑,縄文土器 土師器 須恵器,139.576985,35.63739759,"rgb(165,42,42)"
1321902000,13219,20,はらみなみいせき,原南遺跡,狛江市 和泉本町一丁目,[縄文時代][奈良時代][平安時代][近世],集落,[時代不明]住居 掘立柱建物,縄文土器 土師器 須恵器 陶器,139.5784269,35.63628148,"rgb(165,42,42)"
1321902200,13219,22,しゅくやしきにしいせき,宿屋敷西遺跡,狛江市 岩戸北一丁目 岩戸北三丁目,[縄文時代（中期）][古墳時代][奈良時代][近世],集落,[縄文時代]土坑 [古墳時代]住居,縄文土器 土師器 須恵器 陶器,139.5809614,35.63543563,"rgb(165,42,42)"
1321902900,13219,29,ふるやしき・あいのはらいせき,古屋敷・相之原遺跡,狛江市 岩戸南二丁目 岩戸南三丁目,[縄文時代（草創期・中期～後期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,[弥生時代]住居 [古墳時代][奈良時代][平安時代]住居 [時代不明]土師器窯 土坑,縄文土器 有舌尖頭器 石鏃 弥生土器 土師器 須恵器 鉄鎌 鉄鏃 刀子 石製模造品 陶磁器,139.5904667,35.62996028,"rgb(165,42,42)"
1321903600,13219,36,てらまえひがしいせき,寺前東遺跡,狛江市 東和泉一丁目 東和泉二丁目 猪方一丁目,[縄文時代（早期～前期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居 [平安時代]住居 [時代不明]掘立柱建物 土坑 溝状遺構,縄文土器 打斧 石鏃 石皿 磨石 弥生土器 土師器 須恵器 陶器 カワラケ 釘 銭貨,139.5796233,35.62964658,"rgb(165,42,42)"
1321904000,13219,40,たなか・てらまえいせき,田中・寺前遺跡,狛江市 東和泉一丁目 東和泉二丁目 元和泉一丁目 元和泉二丁目,[縄文時代（中期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]集石土坑 [古墳時代][奈良時代]住居 [近世]井戸 [時代不明]掘立柱建物 周溝状遺構,縄文土器 打斧 土師器 須恵器 陶磁器,139.5750064,35.63116728,"rgb(165,42,42)"
1321904201,13219,42-1,べんてんいけいせき,弁財天池遺跡,狛江市 中和泉一丁目,[旧石器時代][縄文時代（中期～後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]ブロック [縄文時代]住居 集石 土坑 [弥生時代][古墳時代]方形周溝墓 [古墳時代][奈良時代]住居 [奈良時代][平安時代]掘立柱建物 [中世][近世]土坑,ナイフ形石器 尖頭器 細石刃 縄文土器 打斧 石鏃 石皿 土製円板 石棒 弥生土器 槍先形鉄製品 鉄釧 銅釧 土師器 須恵器 紡錘車 銀製穂積具,139.575899,35.63310663,"rgb(165,42,42)"
1321904300,13219,43,いずみだぐらいせき,和泉駄倉遺跡,狛江市 東和泉一丁目,[縄文時代（中期～後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]住居 [弥生時代][古墳時代]住居 [奈良時代][平安時代]住居 掘立柱建物,縄文土器 弥生土器 土師器 須恵器 陶磁器,139.5794181,35.6316277,"rgb(165,42,42)"
1321904401,13219,44-1,だぐらづかこふん,駄倉塚古墳,狛江市 中和泉一丁目,[縄文時代（中期）][古墳時代][中世][近世],包蔵地・古墳,円墳,円筒埴輪,139.5778903,35.63406932,"rgb(165,42,42)"
1321904500,13219,45,ひがしづかいせき,東塚遺跡,狛江市 中和泉一丁目,[縄文時代（中期）][奈良時代][平安時代],集落,[縄文時代][平安時代]住居 [時代不明]土坑 溝,縄文土器 打斧 土師器 須恵器,139.5766532,35.63500744,"rgb(165,42,42)"
1321905000,13219,50,きょうづかいせき,経塚遺跡,狛江市 中和泉一丁目,[縄文時代（中期）][古墳時代][奈良時代][平安時代]［中世］[近世],集落,[縄文時代][古墳時代]住居 [奈良時代][平安時代]住居 [中世][近世]ビット群,縄文土器 石鏃 土師器 須恵器 鉄製品 陶器 カワラケ,139.574354,35.63372052,"rgb(165,42,42)"
1321905400,13219,54,はしばいせき,橋場遺跡,狛江市 元和泉二丁目 中和泉三丁目,[縄文時代（中期）][古墳時代][近世],集落,[古墳時代]住居,縄文土器 土師器 須恵器 土製模造品 陶器 カワラケ,139.569778,35.632286,"rgb(165,42,42)"
1321905600,13219,56,みやまえいせき,宮前遺跡,狛江市 中和泉一丁目 中和泉二丁目 中和泉三丁目,[縄文時代（中期）][弥生時代][古墳時代][奈良時代][近世],集落,[古墳時代]住居,縄文土器 弥生土器 土師器 須恵器 カワラケ,139.570732,35.63620392,"rgb(165,42,42)"
1321905900,13219,59,まつばらいせき,松原遺跡,狛江市 中和泉一丁目 中和泉二丁目 和泉本町一丁目 和泉本町三丁目,[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世],包蔵地,,縄文土器 土師器 須恵器 陶器 カワラケ,139.5733241,35.63785018,"rgb(165,42,42)"
1321906200,13219,62,いなりまえいせき,稲荷前遺跡,狛江市 中和泉五丁目,[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世],包蔵地,,縄文土器 土師器 須恵器 陶器 カワラケ,139.5664751,35.64206392,"rgb(165,42,42)"
1321906300,13219,63,おばらいせき,小原遺跡,狛江市 中和泉二丁目 中和泉五丁目,[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世],包蔵地,,縄文土器 土師器 須恵器 陶器,139.5680071,35.63953211,"rgb(165,42,42)"
1321906400,13219,64,いりうえきたいせき,圦上北遺跡,狛江市 中和泉三丁目 中和泉四丁目,[縄文時代（中期）][古墳時代][奈良時代][近世],集落,[古墳時代][奈良時代]住居,縄文土器 土師器 須恵器 陶器 墓石,139.5668685,35.63716992,"rgb(165,42,42)"
