"JASID","自治体コード","遺跡番号","ふりがな","遺跡名","所在地","時代","種別","主な遺構/概要","主な出土品","経度","緯度","旧石器時代","縄文時代","弥生時代","古墳時代","奈良時代","平安時代","中世","近世","時代不明"
1320508800,13205,"88","ちがせ（てぃー55・56・57）いせき","千ヶ瀬(T-55・56・57)遺跡","青梅市 千ヶ瀬町二丁目","[縄文時代（前期～後期）]","集落","[縄文時代]住居跡","縄文土器　打斧　磨斧　石鏃　掻器　石匙　打製石斧　スクレイパー",139.27172638974,35.783422154444,"0","1","0","0","0","0","0","0","0"
1320508900,13205,"89","おいせやま（てぃー-58）いせき","お伊勢山(T-58)遺跡","青梅市 千ヶ瀬町一丁目","[縄文時代（中期～後期）]","包蔵地","","縄文土器　打斧　土製円盤",139.278558512739,35.7828094204608,"0","1","0","0","0","0","0","0","0"
1320509000,13205,"90","","青梅市№90遺跡","青梅市 河辺町三丁目","[時代不明]","古墳","","壺　直刀",139.279966136161,35.7813889709088,"0","0","0","0","0","0","0","0","1"
1320509100,13205,"91","かべみんようあと","河辺民窯跡","青梅市 河辺","[近世]","窯","","",139.286969921519,35.7789379407645,"0","0","0","0","0","0","0","1","0"
1320509200,13205,"92","てらかいと（てぃー-59）いせき","寺改戸(T-59)遺跡","青梅市 長淵四丁目","[縄文時代（前期～後期）]","包蔵地","[縄文時代]集石　土坑　配石遺構","縄文土器　打斧　磨斧　礫器　石錘　土偶",139.274541636911,35.7808040732271,"0","1","0","0","0","0","0","0","0"
1320509300,13205,"93","みたやかたあと","三田館跡","青梅市 長淵一丁目","[中世]","城館","","",139.280172130599,35.7760690253717,"0","0","0","0","0","0","1","0","0"
1320509400,13205,"94","かたすな（てぃー-60）いせき","方砂(T-60)遺跡","青梅市 友田町一丁目","[縄文時代（後期）]","集落","[縄文時代]敷石住居跡","縄文土器　石錘",139.293085787526,35.7666628768171,"0","1","0","0","0","0","0","0","0"
1320509500,13205,"95","おおにた（てぃー-61）いせき","大荷田(T-61)遺跡","青梅市 友田町一丁目","[縄文時代（早期～後期）][奈良時代][平安時代]","包蔵地","","縄文土器　礫器　土師器",139.2862536642,35.7640721005247,"0","1","0","0","1","1","0","0","0"
1320509600,13205,"96","てぃー-46いせき","T-46遺跡","青梅市 勝沼二丁目","[縄文時代（前期）]","包蔵地","","",139.265203257579,35.792501216098,"0","1","0","0","0","0","0","0","0"
1320509700,13205,"97","てぃー-47いせき","T-47遺跡","青梅市 勝沼三丁目","[縄文時代（早期～前期）][奈良時代][平安時代]","包蔵地","","縄文土器　石器",139.267125865787,35.791999945427,"0","1","0","0","1","1","0","0","0"
1320509800,13205,"98","けー-11-2いせき","K-11-2遺跡","青梅市 東青梅二丁目","[縄文時代（中期）]","包蔵地","[縄文時代]住居","縄文土器　打斧　磨石",139.273683329208,35.7913315799678,"0","1","0","0","0","0","0","0","0"
1320509900,13205,"99","おおつかやま（けー-11-1）いせき","大塚山(K-11-1)遺跡","青梅市 東青梅二丁目","[縄文時代（早期～中期）][奈良時代][平安時代]","包蔵地","","縄文土器　須恵器",139.272069712002,35.7925569128801,"0","1","0","0","1","1","0","0","0"
1320510000,13205,"100","けー-4いせき","K-4遺跡","青梅市 東青梅六丁目","[縄文時代（中期～後期）]","包蔵地","","縄文土器",139.274850625785,35.7958986356183,"0","1","0","0","0","0","0","0","0"
1320510100,13205,"101","かつぬまじょうあと","勝沼城跡","青梅市 東青梅六丁目","[中世]","城館","","",139.273614664395,35.7959264833547,"0","0","0","0","0","0","1","0","0"
1320510200,13205,"102","けー-3いせき","K-3遺跡","青梅市 根ヶ布一丁目","[縄文時代（中期）][奈良時代][平安時代]","包蔵地","","縄文土器　打斧　磨斧　土師器　須恵器",139.271005412644,35.7974023664864,"0","1","0","0","1","1","0","0","0"
1320510300,13205,"103","けー-42いせき","K-42遺跡","青梅市 吹上","[縄文時代（前期～中期）]","包蔵地","","縄文土器",139.276292585706,35.7974023640963,"0","1","0","0","0","0","0","0","0"
1320510400,13205,"104","ふきこうち","吹耕地(K-2)遺跡","青梅市 吹上","[縄文時代（中期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　打斧　石鏃　土師器　須恵器",139.280687116694,35.7968732780115,"0","1","0","1","1","1","0","0","0"
1320510500,13205,"105","けー-1いせき","K-1遺跡","青梅市 吹上","[縄文時代（中期）]","包蔵地","","縄文土器",139.281785749114,35.7980149845135,"0","1","0","0","0","0","0","0","0"
1320510600,13205,"106","あまだいらみんようあといせき","天平民窯跡遺跡","青梅市 吹上","[近世]","窯","","陶器",139.282026075304,35.7997135961455,"0","0","0","0","0","0","0","1","0"
1320510700,13205,"107","つか（さんき）","塚（三基）","青梅市 吹上","[中世]","塚","","",139.28120210148,35.8015792408253,"0","0","0","0","0","0","1","0","0"
1320510800,13205,"108","けー-5いせき","K-5遺跡","青梅市 師岡町一丁目","[縄文時代（中期～後期）][古墳時代][奈良時代][平安時代]","包蔵地","[縄文時代]住居　土坑　配石状遺構","縄文土器　スタンプ形石器　石鏃　打斧　石匙　土師器　須恵器",139.27773454088,35.7953138455059,"0","1","0","1","1","1","0","0","0"
1320510900,13205,"109","ばば（けー-6・7）いせき","馬場(K-6・7)遺跡","青梅市 師岡町一丁目　 師岡町二丁目","[旧石器時代][縄文時代（早期～後期）][弥生時代（中期～後期）][古墳時代][奈良時代][平安時代][中世]","集落","[旧石器時代]ユニット　[縄文時代]集石　土坑　[弥生時代]住居　方形周溝墓　[奈良時代][平安時代]土坑　井戸状遺構　鍛冶工房","細石刃　細石刃核　掻器　縄文土器　石器　弥生土器　抉入石斧　片刃石斧　石鏃　土師器　須恵器　陶磁器(青磁)　木器　鉄器",139.282403730464,35.7959543308157,"1","1","1","1","1","1","1","0","0"
1320511000,13205,"110","けー-12・13いせき","K-12・13遺跡","青梅市 師岡町二丁目","[縄文時代（中期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　剥片　土師器　須恵器",139.282987379407,35.7918607048129,"0","1","0","1","1","1","0","0","0"
1320511100,13205,"111","けー-8（いちかいと）いせき","K-8（市街道）遺跡","青梅市 野上町一丁目","[縄文時代（前期～後期）][古墳時代][奈良時代][平安時代][中世]","包蔵地","[古墳時代][平安時代]住居　[中世]溝跡　[近世]土坑","縄文土器　土師器　須恵器　近世銭",139.285665297281,35.7965669623982,"0","1","0","1","1","1","1","0","0"
1320511200,13205,"112","","青梅市№112遺跡","青梅市 大門一丁目","[縄文時代（中期）][平安時代]","包蔵地","","縄文土器　石鏃　土師器　須恵器",139.284154675821,35.799435137193,"0","1","0","0","0","1","0","0","0"
1320511300,13205,"113","けー-22いせき","K-22遺跡","青梅市 大門一丁目","[奈良時代][平安時代]","包蔵地","","土師器　須恵器",139.286214612672,35.7999085156896,"0","0","0","0","1","1","0","0","0"
1320511400,13205,"114","けー-21いせき","K-21遺跡","青梅市 大門","[縄文時代（中期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　土師器　須恵器",139.28573396062,35.8005768100666,"0","1","0","1","1","1","0","0","0"
1320511500,13205,"115","けー-26いせき","K-26遺跡","青梅市 大門一丁目","[縄文時代（前期～後期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　土師器　須恵器",139.289716504369,35.7990174481292,"0","1","0","1","1","1","0","0","0"
1320511600,13205,"116","かすみだい（けー-27・28・29）いせき","霞台(K-27・28・29)遺跡","青梅市 大門二丁目　 今寺三丁目　 野上町二丁目","[旧石器時代][縄文時代（前期～中期）]［弥生時代（後期）］[古墳時代][奈良時代][平安時代][中世]","集落","[縄文時代]土坑　ピット　[弥生時代][古墳時代]住居　ピット　輪土坑　[奈良時代]住居","ナイフ形石器　尖頭器　縄文土器　石槍　石鏃　掻器　炭化材　弥生土器　土師器　須恵器　砥石　滑石製管玉　木器　炭化米",139.293115400648,35.7965391170108,"1","1","1","1","1","1","1","0","0"
1320511700,13205,"117","けー-14いせき","K-14遺跡","青梅市 塩船","[縄文時代（前期）]","包蔵地","","縄文土器",139.280172133218,35.8053939298981,"0","1","0","0","0","0","0","0","0"
1320511800,13205,"118","","青梅市№118遺跡","青梅市 塩船","[中世]","横穴墓","","",139.279966139435,35.8050876471384,"0","0","0","0","0","0","1","0","0"
1320511900,13205,"119","にゅうじょうづか","入定塚","青梅市 塩船","[中世]","塚","","",139.280996107697,35.8047535196272,"0","0","0","0","0","0","1","0","0"
1320512000,13205,"120","","青梅市№120遺跡","青梅市 塩船","[中世]","墓地","","板碑",139.28120210148,35.8041409501121,"0","0","0","0","0","0","1","0","0"
1320512100,13205,"121","けー-15いせき","K-15遺跡","青梅市 塩船","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　弥生土器　土師器　須恵器",139.281957411146,35.804113105255,"0","1","1","1","1","1","0","0","0"
1320512200,13205,"122","おっこし（けー-16）いせき","打越(K-16)遺跡","青梅市 塩船","[縄文時代（前期～中期）][奈良時代][平安時代][中世]","包蔵地","","縄文土器　須恵器　蔵骨器",139.283124708378,35.8038625074754,"0","1","0","0","1","1","1","0","0"
1320512300,13205,"123","けー-17いせき","K-17遺跡","青梅市 塩船","[縄文時代（前期）]","包蔵地","","縄文土器",139.283708357322,35.803027173709,"0","1","0","0","0","0","0","0","0"
1320512400,13205,"124","けー-18いせき","K-18遺跡","青梅市 塩船","[旧石器時代][縄文時代（早期～前期）]［平安時代］","包蔵地","","尖頭器　縄文土器",139.284875655209,35.8044750791379,"1","1","0","0","0","1","0","0","0"
1320512500,13205,"125","つか（にき）","塚（2基）","青梅市 塩船","[中世]","塚","","",139.285184644901,35.8039181952311,"0","0","0","0","0","0","1","0","0"
1320512600,13205,"126","しもまえ（けー-19）いせき","下前（K-19)遺跡","青梅市 塩船","[縄文時代（前期～後期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　土師器　須恵器",139.287519240676,35.8021082966323,"0","1","0","1","1","1","0","0","0"
1320512700,13205,"127","けー-20いせき","K-20遺跡","青梅市 谷野","[縄文時代（前期）]","包蔵地","","縄文土器",139.28937318096,35.8028322623481,"0","1","0","0","0","0","0","0","0"
1320512800,13205,"128","しんじょうじひがしいせき","真浄寺東遺跡","青梅市 谷野","[奈良時代][平安時代]","包蔵地","","縄文土器　土師器　須恵器",139.289064190613,35.8045864582655,"0","0","0","0","1","1","0","0","0"
1320512900,13205,"129","けー-25いせき","K-25遺跡","青梅市 木野下二丁目","[縄文時代（中期～後期）][奈良時代][平安時代]","包蔵地","","縄文土器　石斧　土師器　須恵器",139.293527386414,35.8037789760342,"0","1","0","0","1","1","0","0","0"
1320513000,13205,"130","けー-23いせき","K-23遺跡","青梅市 木野下一丁目","[古墳時代][奈良時代][平安時代]","包蔵地","","土師器",139.295278332589,35.8073151268085,"0","0","0","1","1","1","0","0","0"
1320513100,13205,"131","けー-24いせき","K-24遺跡","青梅市 木野下一丁目","[弥生時代][古墳時代]","包蔵地","","弥生土器　土師器",139.297166607736,35.8068417924496,"0","0","1","1","0","0","0","0","0"
1320513200,13205,"132","けー-33いせき","K-33遺跡","青梅市 木野下一丁目","[奈良時代][平安時代]","包蔵地","","須恵器",139.299775860142,35.8089021669226,"0","0","0","0","1","1","0","0","0"
1320513300,13205,"133","けー-30いせき","K-30遺跡","青梅市 今寺","[縄文時代（中期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　土師器　須恵器",139.300186,35.796509,"0","1","0","1","1","1","0","0","0"
1320513400,13205,"134","しんめいはらいせき","神明原遺跡","青梅市 今寺三丁目","[縄文時代（前期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　土師器　須恵器",139.298436902187,35.7979036020142,"0","1","0","1","1","1","0","0","0"
1320513500,13205,"135","けー-31いせき","K-31遺跡","青梅市 今寺一丁目","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　土師器　須恵器",139.297887584995,35.8002983549364,"0","1","1","1","1","1","0","0","0"
1320513600,13205,"136","てんのうづか","天皇塚遺跡","青梅市 藤橋","[時代不明]","包蔵地","","底部穿孔土器",139.299432537388,35.801996915092,"0","0","0","0","0","0","0","0","1"
1320513700,13205,"137","ふじはしじょうしろのこし（けー-32）いせき","藤橋城城の腰(K-32)遺跡","青梅市 藤橋","[縄文時代（中期～後期）][弥生時代][古墳時代][奈良時代][平安時代]","集落","[弥生時代]住居","縄文土器　石斧　弥生土器　土師器　須恵器",139.301046154593,35.8033613071544,"0","1","1","1","1","1","0","0","0"
1320513800,13205,"138","ふじはしじょうあと","藤橋城跡","青梅市 藤橋二丁目","[中世]","城館","※遺跡範囲のすべてが青梅市指定史跡藤橋城跡となっています。","",139.30022217946,35.8039738837443,"0","0","0","0","0","0","1","0","0"
1320513900,13205,"139","じょうがさきいせき","城ヶ崎遺跡","青梅市 藤橋二丁目","[旧石器時代][縄文時代（中期）][古墳時代][奈良時代][平安時代][中世]","包蔵地","[旧石器時代]ユニット　土坑　[縄文時代]～[中世]土坑","尖頭器　削器　石核　剥片　縄文土器　土師器　須恵器",139.303380749058,35.8043637019785,"1","1","0","1","1","1","1","0","0"
1320514000,13205,"140","まるやま（K-34・35・36）いせき","丸山(K-34・35・36)遺跡","青梅市 藤橋一丁目","[旧石器時代][縄文時代（前期～後期）][古墳時代][奈良時代][平安時代]","集落","[旧石器時代]ユニット　[縄文時代]住居　土坑　[古墳時代]住居　[平安時代]土坑　溝","尖頭器　剥片　縄文土器　石器　土師器　須恵器",139.30245377736,35.8087907967677,"1","1","0","1","1","1","0","0","0"
1320514100,13205,"141","てんじんだいら（けー-38）いせき","天神平(K-38)遺跡","青梅市 今井","[縄文時代（前期）]","包蔵地","","縄文土器",139.308221599364,35.81087896211,"0","1","0","0","0","0","0","0","0"
1320514200,13205,"142","やまねいせき","山根遺跡","青梅市 今井一丁目","[縄文時代（中期～後期）][平安時代]","包蔵地・その他（水場）","[平安時代]木道　河道　水場遺構","縄文土器　石器　土師器　須恵器　木製品",139.307363292479,35.8087072691819,"0","1","0","0","0","1","0","0","0"
1320514300,13205,"143","かじやしきあといせき","鍛冶屋敷跡遺跡","青梅市 今井一丁目","[中世]","屋敷","","鉄滓",139.311723494335,35.81115737829,"0","0","0","0","0","0","1","0","0"
1320514400,13205,"144","しろのこし（けー-39）いせき","城の腰(K-39)遺跡","青梅市 今井","[旧石器時代][縄文時代（早期～後期）][奈良時代][平安時代][中世]","集落・城館","[旧石器時代]ユニット　礫群　[縄文時代]土坑　[中世]堅穴状遺構　地下式土坑","ナイフ形石器　石核　剥片　縄文土器　石斧　石鏃　土師器　須恵器　陶器　板碑",139.312684795165,35.8102942809453,"1","1","0","0","1","1","1","0","0"
1320514500,13205,"145","いまいじょう（けー-40）いせき","今井城(K-40)遺跡","青梅市 今井","[縄文時代（前期～後期）]","包蔵地","","縄文土器　石斧",139.313955088306,35.8104056495227,"0","1","0","0","0","0","0","0","0"
1320514600,13205,"146","いまいじょうあと","今井城跡","青梅市 今井一丁目","[中世]","城館","※遺跡範囲のすべてが青梅市指定史跡今井城跡となっています。","陶磁器(青磁・古瀬戸)　香炉　カワラケ　鉄器　刀子　蔵骨器　板碑　宝篋印塔　六器　銭貨",139.314470076366,35.8102942814763,"0","0","0","0","0","0","1","0","0"
1320514700,13205,"147","やまとばやしいせき","倭林遺跡","青梅市 今井一丁目","[縄文時代（中期）]","包蔵地","","縄文土器",139.31577470126,35.8114636395009,"0","1","0","0","0","0","0","0","0"
1320514800,13205,"148","いまいばば（けー-37）いせき","今井馬場（K-37）遺跡","青梅市 今井","[縄文時代（中期）]［弥生時代］[古墳時代]","包蔵地","","縄文土器　土師器　須恵器",139.309217234564,35.8064241407375,"0","1","1","1","0","0","0","0","0"
1320514900,13205,"149","いまいほりのうちいせき","今井堀ノ内遺跡","青梅市 今井二丁目","[中世]","城館","","",139.312169811034,35.8065076717867,"0","0","0","0","0","0","1","0","0"
1320515000,13205,"150","はらいまい（けー-41）いせき","原今井(K-41)遺跡","青梅市 今井二丁目","[縄文時代（中期～後期）][奈良時代][平安時代]","包蔵地","柱穴","縄文土器　打斧　土師器　須恵器",139.318177959227,35.8079276723743,"0","1","0","0","1","1","0","0","0"
1320515100,13205,"151","つか（にき）","塚（2基）","青梅市 今井","[時代不明]","塚","","",139.311723490406,35.8024145874282,"0","0","0","0","0","0","0","0","1"
1320515200,13205,"152","いなりづかいせき","稲荷塚遺跡","青梅市 新町一丁目","[時代不明]","塚","","",139.297544264697,35.7904125673533,"0","0","0","0","0","0","0","0","1"
1320515300,13205,"153","しんまちのおおいど","新町の大井戸","青梅市 新町二丁目","[近世]","大井戸","※遺跡範囲のすべてが東京都指定史跡青梅新町の大井戸となっています。","",139.299432539843,35.7889087052672,"0","0","0","0","0","0","0","1","0"
1320515400,13205,"154","にしまんばらいせき","西間原遺跡","青梅市 新町五丁目","[縄文時代（中期）][平安時代]","包蔵地","","縄文土器　須恵器",139.306401991486,35.790969545932,"0","1","0","0","0","1","0","0","0"
1320515500,13205,"155","ふじづか","富士塚","青梅市 新町五丁目","[近世]","その他（富士塚）","","",139.307397625377,35.7892429004816,"0","0","0","0","0","0","0","1","0"
1320515600,13205,"156","にしかいと（てぃー-10）いせき","西改戸(T-10)遺跡","青梅市 柚木町三丁目","[縄文時代（後期）][奈良時代][平安時代]","包蔵地","[平安時代]住居","縄文土器　土師器　須恵器",139.208283935061,35.8041712780159,"0","1","0","0","1","1","0","0","0"
1320515700,13205,"157","まるやまのつか","丸山の塚","青梅市 藤橋","[時代不明]","その他（塚）","","",139.30344941387,35.8106005441573,"0","0","0","0","0","0","0","0","1"
1320515800,13205,"158","たけのしたいせき","竹の下遺跡","青梅市 今井二丁目","[縄文時代（前期～後期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・集落・生産関連","[平安時代]溝状遺構　粘土採掘坑　[中世]溝状遺構　[近世]溝状遺構　柱穴","縄文土器　土師器　須恵器　陶磁器　瓦",139.308564922118,35.8073429689499,"0","1","0","1","1","1","1","1","0"
1320515900,13205,"159","なりきいしばいところくぼいせき","成木石灰所久保遺跡","青梅市 成木六丁目","[近世]","その他の墓・屋敷・その他","※遺跡範囲のすべてが青梅市指定史跡成木石灰所久保遺跡となっています。","",139.226504015791,35.8322523328482,"0","0","0","0","0","0","0","1","0"
1320516000,13205,"160","いしばいやきいせき（せっかいせきさいしゅあと）","石灰焼遺跡(石灰石採取跡)","青梅市 成木六丁目","[近世]","その他（生産関連）","※遺跡範囲のすべてが青梅市指定史跡石灰石採取跡となっています。","",139.230074571646,35.8222034912374,"0","0","0","0","0","0","0","1","0"
1320516100,13205,"161","","青梅市№161遺跡","青梅市 長淵一丁目","[平安時代]","","","",139.277665874103,35.7752891083008,"0","0","0","0","0","1","0","0","0"
1320516200,13205,"162","てぃー-57いせき","T-57遺跡","青梅市 千ヶ瀬町三丁目","[縄文時代（中期）]","包蔵地","","",139.273443003018,35.7837842225946,"0","1","0","0","0","0","0","0","0"
1320516300,13205,"163","","青梅市№163遺跡","青梅市 柚木町三丁目","[縄文時代（前期）]","包蔵地","","",139.207974945368,35.8023335386406,"0","1","0","0","0","0","0","0","0"
1320516400,13205,"164","","青梅市№164遺跡","青梅市 根ヶ布一丁目","[縄文時代（早期）][近世]","包蔵地","","縄文土器",139.263349314839,35.8004654308934,"0","1","0","0","0","0","0","1","0"
1320516500,13205,"165","","青梅市№165遺跡","青梅市 根ヶ布一丁目","[縄文時代（早期・中期～後期）]","包蔵地","","縄文土器　黒曜石片",139.264344951349,35.7979592960718,"0","1","0","0","0","0","0","0","0"
1320516600,13205,"166","","青梅市№166遺跡","青梅市 根ヶ布一丁目","[縄文時代（前期）][古墳時代]","包蔵地","","縄文土器　土師器",139.263452312058,35.7969568204321,"0","1","0","1","0","0","0","0","0"
1320516700,13205,"167","","青梅市№167遺跡","青梅市 根ヶ布一丁目　 勝沼二丁目","[縄文時代（早期）]","包蔵地","","石器",139.268014700397,35.7946778650864,"0","1","0","0","0","0","0","0","0"
1320516800,13205,"168","","青梅市№168遺跡","青梅市 御岳二丁目","[縄文時代（早期・中期）]","包蔵地","","縄文土器片　石器",139.174157655091,35.8038093011553,"0","1","0","0","0","0","0","0","0"
1320516900,13205,"169","","青梅市№169遺跡","青梅市 御岳本町","[縄文時代]","包蔵地","","縄文土器片　不明土器",139.179238831587,35.8017487945651,"0","1","0","0","0","0","0","0","0"
1320517000,13205,"170","","青梅市№170遺跡","青梅市 沢井三丁目","[縄文時代（前期）]","包蔵地","","縄文土器片　石鏃　剥片",139.185040985342,35.8052293510481,"0","1","0","0","0","0","0","0","0"
1320517100,13205,"171","","青梅市№171遺跡","青梅市 沢井三丁目","[縄文時代（早期～前期）][奈良時代][平安時代]","包蔵地","","縄文土器片　剥片　須恵器片",139.185693299098,35.8062874094544,"0","1","0","0","1","1","0","0","0"
1320517200,13205,"172","","青梅市№172遺跡","青梅市 沢井三丁目","[縄文時代（中期）]","包蔵地","","縄文土器片　石匙　石鏃　剥片",139.188714539071,35.807067022363,"0","1","0","0","0","0","0","0","0"
1320517300,13205,"173","","青梅市№173遺跡","青梅市 二俣尾四丁目","[縄文時代]","包蔵地","","縄文土器　剥片　石皿",139.21343377506,35.8064544717526,"0","1","0","0","0","0","0","0","0"
1320517400,13205,"174","","青梅市№174遺跡","青梅市 二俣尾四丁目","[縄文時代]","包蔵地","","縄文土器片",139.212163480608,35.807623886317,"0","1","0","0","0","0","0","0","0"
1320517500,13205,"175","","青梅市№175遺跡","青梅市 柚木町三丁目","[中世]","その他の墓","楕円形　1基","",139.195786987277,35.8025284536151,"0","0","0","0","0","0","1","0","0"
1320517600,13205,"176","","青梅市№176遺跡","青梅市 柚木町二丁目","[縄文時代]","包蔵地","","縄文土器片　須恵質土器片",139.209828887454,35.8041991217904,"0","1","0","0","0","0","0","0","0"
1320517700,13205,"177","","青梅市№177遺跡","青梅市 柚木町二丁目","[縄文時代（前期）][奈良時代][平安時代]","包蔵地","","縄文土器片　土師器片",139.211270843282,35.8046446282898,"0","1","0","0","1","1","0","0","0"
1320517800,13205,"178","","青梅市№178遺跡","青梅市 成木七丁目","[奈良時代][平安時代]","包蔵地","","須恵器片　陶器片",139.200651811702,35.8375963485921,"0","0","0","0","1","1","0","0","0"
1320517900,13205,"179","","青梅市№179遺跡","青梅市 成木七丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器片　土師器片",139.20171611237,35.8368448677963,"0","1","0","0","1","1","0","0","0"
1320518000,13205,"180","","青梅市№180遺跡","青梅市 成木八丁目","[縄文時代]","包蔵地","","縄文土器片　石器",139.229147597329,35.8202269790486,"0","1","0","0","0","0","0","0","0"
1320518100,13205,"181","ししぼりいせき","シシボリ遺跡","青梅市 和田町一丁目　 和田町二丁目","[近世？]","その他（生産）","形態（堀）　堀　陥し穴","",139.228368316656,35.7784947766406,"0","0","0","0","0","0","0","1","0"
1320600100,13206,"1","むさしこくぶんじあとかんれんいせき","武蔵国分寺跡関連遺跡","府中市 栄町一丁目　 栄町二丁目　 栄町三丁目　 武蔵台一丁目　 武蔵台二丁目","[旧石器時代][縄文時代（前期～後期）][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]炭化物集中部　[縄文時代]集石　土坑　焼土　[奈良時代][平安時代]土坑　火葬墓　[平安時代]住居　掘立柱建物　土坑　道路　溝　[中世][近世]柱穴列　土坑　道路　溝","ナイフ形石器　尖頭器　細石刃　石核　縄文土器　打斧　磨斧　石鏃　石匙　石錐　石錘　ピエス・エスキーユ　石皿　スタンプ形石器　剥片　凹石　敲石　土師器　須恵器　陶器(緑釉・灰釉)　磁器　擂鉢　瓦　石製品　砥石　鉄製品　瓦　銭貨　漆紙文書　土製品　木製くし　煙管",139.470458,35.69050485,"1","1","0","0","1","1","1","1","0"
1320600200,13206,"2","むさしこくふかんれんいせき","武蔵国府関連遺跡","府中市 日鋼町、片町一丁目、片町二丁目、片町三丁目 寿町一丁目、寿町二丁目、寿町三丁目、小柳町一丁目、小柳町二丁目 清水が丘一丁目、清水が丘二丁目、清水が丘三丁目 白糸台一丁目、白糸台二丁目、白糸台三丁目、白糸台四丁目、白糸台五丁目、白糸台六丁目 八幡町一丁目、八幡町二丁目、八幡町三丁目 府中町一丁目、府中町二丁目、府中町三丁目 分梅町一丁目、分梅町二丁目、分梅町三丁目 本宿町一丁目、本宿町二丁目、本宿町三丁目、本宿町四丁目 緑町一丁目、緑町二丁目、緑町三丁目 宮西町一丁目、宮西町二丁目、宮西町三丁目、宮西町四丁目、宮西町五丁目 宮町一丁目、宮町二丁目、宮町三丁目 美好町一丁目、美好町二丁目、美好町三丁目 若松町一丁目、若松町二丁目、若松町三丁目、日吉町 西府町一丁目、西府町二丁目、西府町三丁目、西府町四丁目、西府町五丁目、日新町二丁目","[旧石器時代][縄文時代][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","官衙・集落","奈良時代][平安時代]住居　掘立柱建物　土坑　柵　道路　溝　井戸　土壙墓　地下式横穴墓　火葬墓　火葬遺構","須恵器　土師器　二彩　緑釉　刀子　鉄鏃　鉄斧　紡錘車　石帯　土錘　瓦",139.4847811,35.67019899,"1","1","1","1","1","1","1","1","0"
1320600300,13206,"3","みたけづか","御岳塚","府中市 本宿町一丁目","［縄文時代（前期～中期）］［奈良時代］［平安時代］[中世]［近世］","包蔵地・塚","[中世]周溝","",139.457327,35.67054776,"0","1","0","0","1","1","1","1","0"
1320600401,13206,"4-1","たかくらこふんぐん1ごうふん","高倉古墳群1号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","",139.4664047,35.66767101,"0","0","0","1","0","0","0","0","0"
1320600402,13206,"4-2","たかくらこふんぐん2ごうふん","高倉古墳群2号墳","府中市 美好町三丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","土師器",139.4674728,35.66994331,"0","0","0","1","0","0","0","0","0"
1320600403,13206,"4-3","たかくらこふんぐん3ごうふん","高倉古墳群3号墳","府中市 美好町三丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","土師器　須恵器",139.4654823,35.66918099,"0","0","0","1","0","0","0","0","0"
1320600404,13206,"4-4","たかくらこふんぐん4ごうふん","高倉古墳群4号墳","府中市 美好町三丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","",139.4670391,35.66970076,"0","0","0","1","0","0","0","0","0"
1320600405,13206,"4-5","たかくらこふんぐん5ごうふん","高倉古墳群5号墳","府中市 片町二丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","土師器　土器",139.4689057,35.67005159,"0","0","0","1","0","0","0","0","0"
1320600406,13206,"4-6","たかくらこふんぐん6ごうふん","高倉古墳群6号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝　石室","鉄鏃　砥石　臼玉　直刀　短刀　耳環　刀子",139.4669734,35.66843915,"0","0","0","1","0","0","0","0","0"
1320600407,13206,"4-7","たかくらこふんぐん7ごうふん","高倉古墳群7号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝　石室","鉄鏃　刀子",139.4671582,35.66868743,"0","0","0","1","0","0","0","0","0"
1320600408,13206,"4-8","たかくらこふんぐん8ごうふん","高倉古墳群8号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝","",139.4667246,35.6685431,"0","0","0","1","0","0","0","0","0"
1320600409,13206,"4-9","たかくらこふんぐん9ごうふん","高倉古墳群9号墳","府中市 分梅町一丁目","[古墳時代]","古墳","円墳　[古墳時代]周溝　石室","鉄鏃　銅製品　小玉　はばき　耳環",139.4667531,35.66836457,"0","0","0","1","0","0","0","0","0"
