JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品
13201042200,13201,422,たまにゅーたうん№431いせき,多摩ニュータウン№431遺跡,八王子市 松木,[縄文時代（前期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]土坑　[近世]土坑　地下室　井戸　溝　水溜め　道路　墓壙,縄文土器　石鏃　土師器　須恵器　陶磁器　瓦　煙管　木製品　銭貨
13201042300,13201,423,たまにゅーたうん№390いせき,多摩ニュータウン№390遺跡,八王子市 別所,[縄文時代（前期）][奈良時代][平安時代],包蔵地,[平安時代]製鉄遺構（作業場　掘込み　排滓溝　土坑）,縄文土器　土師器　須恵器　鉄鏃　鉄塊
13201042400,13201,424,たまにゅーたうん№392いせき,多摩ニュータウン№392遺跡,八王子市 別所,[旧石器時代][縄文時代（前期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]土坑　[近世]竪穴状遺構　土坑　炭窯,縄文土器　石器　土師器　陶磁器
13201042500,13201,425,たまにゅーたうん№391いせき,多摩ニュータウン№391遺跡,八王子市 別所,[縄文時代（前期?中期）][弥生時代（中期）][奈良時代][平安時代][中世][近世],城館,[奈良時代][平安時代]製鉄関連遺構　[平安時代]溝　[近世]建物　土坑　炭窯,縄文土器　打斧　磨斧　磨石　弥生土器　土師器　須恵器　陶磁器　土師質土器　瓦質土器　鉄製品　石製品　銅製品　銭貨
13201042600,13201,426,たまにゅーたうん№266いせき,多摩ニュータウン№266遺跡,八王子市 別所,[縄文時代（早期?前期）],包蔵地,[縄文時代]集石　土坑,縄文土器　打斧　磨斧　石皿
13201042700,13201,427,たまにゅーたうん№129いせき,多摩ニュータウン№129遺跡,八王子市 松木,[縄文時代（早期?前期）],包蔵地,,縄文土器　剥片
13201042800,13201,428,たまにゅーたうん№118いせき,多摩ニュータウン№118遺跡,八王子市 別所,[縄文時代（前期）],包蔵地,,縄文土器　打斧
13201042900,13201,429,たまにゅーたうん№414いせき,多摩ニュータウン№414遺跡,八王子市 別所,[縄文時代（前期?中期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]集石　土坑　[古墳時代]土坑　[平安時代]焼土　[中世]建物　地下式土坑　墓　[近世]建物　土坑　溝,縄文土器　石器　土師器　土師質土器　陶磁器　舶載青磁　板碑
13201043000,13201,430,たまにゅーたうん№410いせき,多摩ニュータウン№410遺跡,八王子市 別所,[縄文時代（前期?中期）][近世],包蔵地,,縄文土器　陶磁器
13201043100,13201,431,たまにゅーたうん№117いせき,多摩ニュータウン№117遺跡,八王子市 別所,[縄文時代（前期）],包蔵地,,縄文土器
13201043200,13201,432,たまにゅーたうん№411いせき,多摩ニュータウン№411遺跡,八王子市 別所,[縄文時代（前期）][奈良時代][平安時代][中世][近世],包蔵地,,縄文土器　土師器　陶磁器
13201043300,13201,433,たまにゅーたうん№412いせき,多摩ニュータウン№412遺跡,八王子市 別所,[縄文時代（前期）],包蔵地,,縄文土器
13201043400,13201,434,たまにゅーたうん№463いせき,多摩ニュータウン№463遺跡,八王子市 別所,[縄文時代（早期?中期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居　集石　土坑　[古墳時代]土坑　[奈良時代][平安時代]土坑　[平安時代][中世]ピット　土坑　[近世]土坑,縄文土器　打斧　礫器　石鏃　石皿　磨石　土師器　須恵器　陶磁器
13201043500,13201,435,たまにゅーたうん№387いせき,多摩ニュータウン№387遺跡,八王子市 別所　 堀之内,[旧石器時代][縄文時代（早期?後期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]土坑　[古墳時代]土坑　[奈良時代]住居　集石　[平安時代]住居　[中世]ピット　井戸　土坑　溝　[中世]?[近世]室　井戸　溝,ナイフ形石器　槍先形尖頭器　剥片　縄文土器　打斧　磨斧　礫器　石鏃　石匙　土版　弥生土器　管玉　土師器　須恵器　陶器（灰釉・緑釉）　紡錘車　瓦　陶磁器　須恵質土器　石製品　板碑　銭貨　燈明具
13201043600,13201,436,たまにゅーたうん№418いせき,多摩ニュータウン№418遺跡,八王子市 別所,[縄文時代（前期）][奈良時代][平安時代][中世][近世],包蔵地,,縄文土器　土師器　須恵器　陶磁器
13201043700,13201,437,たまにゅーたうん№416いせき,多摩ニュータウン№416遺跡,八王子市 別所,[縄文時代（前期）][奈良時代][平安時代][近世],包蔵地,,縄文土器　土師器　須恵器　陶磁器
13201043800,13201,438,やついりちく№41いせき,谷津入地区No.41遺跡,八王子市 東中野,[縄文時代（早期?前期）],包蔵地,,縄文土器
13201043900,13201,439,やついりちく№42いせき,谷津入地区No.42遺跡,八王子市 東中野,[縄文時代（早期?中期）][古墳時代][平安時代][近世],包蔵地,,縄文土器　石斧　礫器　石皿　土師器　須恵器　陶磁器
13201044000,13201,440,やついりちく№43いせき,谷津入地区No.43遺跡,八王子市 東中野,[縄文時代（早期?中期）][平安時代][近世],包蔵地,,縄文土器　石斧　礫器　石皿　土師器　陶磁器
13201044100,13201,441,たまにゅーたうん№884いせき,多摩ニュータウン№884遺跡,八王子市 東中野,[縄文時代（前期?中期）],包蔵地,,縄文土器
13201044200,13201,442,あまのやとちく№44いせき,天野谷戸地区No.44遺跡,八王子市 東中野,[平安時代][近世],包蔵地,,土師器　須恵器
13201044300,13201,443,あまのやとちく№45いせき,天野谷戸地区No.45遺跡,八王子市 東中野,[縄文時代][古墳時代][奈良時代][平安時代][近世],包蔵地,[近世]炭窯,土師器　須恵器　瓦　陶磁器
13201044500,13201,445,たまにゅーたうん№68いせき,多摩ニュータウン№68遺跡,八王子市 松ケ谷,[縄文時代（前期・後期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器
13201044600,13201,446,たまにゅーたうん№429いせき,多摩ニュータウン№429遺跡,八王子市 東中野,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器　石斧　土師器　須恵器
13201044700,13201,447,たまにゅーたうん№69いせき,多摩ニュータウン№69遺跡,八王子市 松ケ谷,[縄文時代（早期?前期）][奈良時代][平安時代],包蔵地,,縄文土器　剥片　土師器　須恵器
13201044800,13201,448,たまにゅーたうん№430いせき,多摩ニュータウン№430遺跡,八王子市 松ケ谷　 東中野,[縄文時代（早期?前期）][平安時代],集落,[縄文時代]土坑　[平安時代]住居,縄文土器　土師器
13201044900,13201,449,たまにゅーたうん№66・67いせき,多摩ニュータウン№66・67遺跡,八王子市 大塚　 松ケ谷,[縄文時代（早期?中期）][古墳時代][奈良時代][平安時代][中世],包蔵地・集落,[縄文時代]住居　敷石住居　方形竪穴　土坑独立埋甕,縄文土器　打斧　石鏃　石錘　石皿　磨石　凹石　敲石　土錘　土製円板　耳飾　土偶　台状土製品　土師器　須恵器　陶器（灰釉）　陶磁器　剥片　土師器
13201045000,13201,450,たまにゅーたうん№427いせき,多摩ニュータウン№427遺跡,八王子市 松ケ谷　 東中野,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器
13201045100,13201,451,たまにゅーたうん№428いせき,多摩ニュータウン№428遺跡,八王子市 東中野,[奈良時代][平安時代],包蔵地,,土師器　須恵器
13201045200,13201,452,たまにゅーたうん№59いせき,多摩ニュータウン№59遺跡,八王子市 鹿島,[旧石器時代][縄文時代（早期・中期）],包蔵地,,剥片　縄文土器　打斧　磨斧　石鏃
13201045300,13201,453,たまにゅーたうん№64いせき,多摩ニュータウン№64遺跡,八王子市 大塚,[縄文時代（前期?後期）][古墳時代][奈良時代][平安時代][中世],集落,[縄文時代]住居 敷石住居 土坑 [時代不明]地下式土坑 溝,縄文土器 打斧 磨斧 石鏃 石皿 土師器 陶磁器
13201045500,13201,455,たまにゅーたうん№299いせき,多摩ニュータウン№299遺跡,八王子市 松ケ谷,[縄文時代（中期）],包蔵地,,
13201045600,13201,456,たまにゅーたうん№65いせき,多摩ニュータウン№65遺跡,八王子市 松ケ谷,[縄文時代（早期?中期）][奈良時代][平安時代][中世][近世],包蔵地,炭窯,縄文土器　掻器　土師器　須恵器　砥石　陶磁器　銭貨
13201045700,13201,457,,八王子市№457遺跡,八王子市 大塚,[縄文時代（前期?中期）][平安時代][近世],包蔵地,,縄文土器　土師器　陶磁器
13201045800,13201,458,おおつかひなたいせき,大塚日向遺跡,八王子市 大塚,[縄文時代（早期?後期）][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]住居　土坑　焼土　[古墳]住居　堀立柱建物跡　土坑　[時代不明]溝,縄文土器　土師器　石器　土製品　鉄製品
13201045900,13201,459,ひなたこふん,日向古墳,八王子市 大塚,[古墳時代],墳墓,円墳,
13201046000,13201,460,おおつかひなたいせき,大塚日向遺跡,八王子市 大塚,[縄文時代（前期?中期）][平安時代][近世],包蔵地,,縄文土器　土師器　陶磁器
13201046200,13201,462,きつねづかこふん,狐塚古墳,八王子市 宇津木町,[古墳時代],墳墓,円墳,鉄鏃?　直刀
13201046300,13201,463,,八王子市№463古墳,八王子市 長房町,[古墳時代],墳墓,円墳　[古墳時代]周溝　横穴式石室,土師器
13201046400,13201,464,,八王子市№464遺跡,八王子市 東中野,[弥生時代],包蔵地,,
13201046500,13201,465,ちからいしじょうあと,力石城跡,八王子市 上恩方町,[中世],城館,[中世]石畳　土塁,
13201046600,13201,466,たまにゅーたうん№516いせき,多摩ニュータウン№516遺跡,八王子市 南大沢,[縄文時代（早期）],集落,[縄文時代]炉穴　土坑,縄文土器
13201046700,13201,467,たまにゅーたうん№518いせき,多摩ニュータウン№518遺跡,八王子市 南大沢,[縄文時代（早期・中期）],集落,[縄文時代]住居,縄文土器
13201046800,13201,468,たまにゅーたうん№521いせき,多摩ニュータウン№521遺跡,八王子市 南大沢,[縄文時代（中期）][近世],包蔵地,[近世]土抗,縄文土器 石器 砥石
13201046900,13201,469,,八王子市№469遺跡,八王子市 川口町,[縄文時代（中期?後期）][弥生時代（後期）][古墳時代][平安時代][近世],集落,,縄文土器　打斧　弥生土器　土師器　須恵器　陶磁器
13201047000,13201,470,たまにゅーたうん№523いせき,多摩ニュータウン№523遺跡,八王子市 下柚木,[縄文時代（前期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]集石　土坑　[中世][近世]建物,縄文土器　石器　土師器　陶磁器　土人形　玩具
13201047100,13201,471,たまにゅーたうん№524いせき,多摩ニュータウン№524遺跡,八王子市 下柚木,[縄文時代（前期?後期）][奈良時代][平安時代][中世][近世],包蔵地・その他の墓,[中世][近世]集石　[近世]ピット　土坑　溝,縄文土器　土師器　陶磁器　土器　砥石　煙管
13201047200,13201,472,,八王子市№472遺跡,八王子市 丹木町二丁目,[旧石器時代][縄文時代（早期?中期）][中世][近世],集落,,縄文土器
13201047300,13201,473,,八王子市№473遺跡,八王子市 丹木町一丁目　 丹木町二丁目,[縄文時代（早期?中期）][古墳時代][中世][近世],集落,,縄文土器　土製円板
13201047500,13201,475,たんぎ・うめつぼちく№30いせき,丹木・梅坪地区No.30遺跡,八王子市 谷野町,[縄文時代（前期?中期）][古墳時代][平安時代][近世],包蔵地,,縄文土器　土師器　須恵器　陶磁器
13201047600,13201,476,たんぎ・うめつぼちく№25いせき,丹木・梅坪地区No.25遺跡,八王子市 梅坪町,[縄文時代（前期?中期）][古墳時代][平安時代][中世][近世],包蔵地,,縄文土器　土師器　陶磁器
13201047700,13201,477,うめつぼ・おきのまえいせき,梅坪・沖の前遺跡,八王子市 梅坪町,[旧石器時代][縄文時代（早期?後期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]]ブロック　[縄文時代]土坑　炉穴　埋甕　[古墳]住居　土坑　[平安時代]住居　土坑　[近世]土坑　[時代不明]溝,旧石器（加工痕のある剥片・礫器）　縄文土器　石器　土師器　土製品
13201047800,13201,478,なかだいせき,仲田遺跡,八王子市 大谷町　 宇津木町,[縄文時代（前期?後期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,[古墳時代]住居,縄文土器　打斧　弥生土器　土師器　須恵器　陶磁器
13201047900,13201,479,,八王子市№479遺跡,八王子市 石川町,[縄文時代][古墳時代][近世],包蔵地,,縄文土器　土師器　陶磁器
13201048000,13201,480,いしかわいせき,石川遺跡,八王子市 石川町,[縄文時代（早期?後期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]住居　集石　炉穴　土坑,縄文土器　打斧　磨斧　礫器　石鏃　掻器　石皿　磨石　凹石　土製けつ状耳飾　弥生土器　土師器　須恵器　陶磁器　銭貨
13201048200,13201,482,どうじょういせき,道場遺跡,八王子市 川口町,[中世][近世],包蔵地,[中世]地下式土坑,
13201048500,13201,485,かじわらやかた,梶原館,八王子市 元八王子町三丁目,[中世],城館,,
13201048600,13201,486,おだのじょうあと,小田野城跡,八王子市 西寺方町　 下恩方町,[中世],城館,[中世]土橋　堀　腰曲輪　桝形状遺構,陶磁器　舶載磁器
13201048700,13201,487,じょうふくじじょうあと,浄福寺城跡,八王子市 下恩方町,[中世],城館,[中世]空堀　曲輪　土塁,
13201048900,13201,489,ととりるい（ととりとりで）,十々里塁(廿里砦）,八王子市 廿里町,[弥生時代（中期）][中世][近世],包蔵地・城館,[中世]空堀,弥生土器　陶磁器
13201049200,13201,492,ゆいしやかた,由井氏館,八王子市 弍分方町,[中世],城館,,
13201049400,13201,494,とぶきじょうあと,戸吹城跡,八王子市 戸吹町,[中世],城館,,
13201049500,13201,495,なかやまかげゆやかたあと,中山勘解由屋敷跡,八王子市 滝山町二丁目,[中世],城館,,陶磁器
13201049600,13201,496,こうじょうじしろやまいせき,高乗寺城山遺跡,八王子市 初沢町　 高尾町,[中世],城館,[中世]堀　曲輪,
13201049700,13201,497,みなみはちおうじちく№24（とのだい）いせき,南八王子地区No.24（殿台）遺跡,八王子市 みなみ野二丁目　みなみ野四丁目,[縄文時代（早期?中期）][古墳時代][平安時代][近世],集落,[縄文時代]住居　炉穴　土坑　[古墳時代]住居　[平安時代]住居　[近世]建物　井戸,縄文土器　石器　土師器　須恵器　瓦
13201050000,13201,500,ながぬまやかた,長沼館,八王子市 長沼町,[中世],城館,[中世]堀　曲輪,
13201050200,13201,502,ゆぎしやかたあと,由木氏館跡,八王子市 下柚木,[中世],城館,,
13201050700,13201,507,やえんとうげるい,野猿峠塁,八王子市 高嶺町,[中世],城館,,
13201050800,13201,508,うつぎちく№8いせき,宇津木地区No.8遺跡,八王子市 宇津木町　 石川町,[縄文時代（中期?後期）][古墳時代][平安時代],包蔵地,,縄文土器　掻器　土師器　須恵器
13201050900,13201,509,うつぎちく№10（うつぎみね）いせき,宇津木地区No.10（宇津木美根）遺跡,八王子市 宇津木町,[古墳時代][平安時代][中世][近世],集落,[古墳時代]住居　[平安時代]住居　[中世][近世]溝状遺構　[時代不明]焼土　ピット,土師器　須恵器　陶磁器　鉄製品　編み石　炭化材
13201051300,13201,513,くぬぎだだい4いせき,椚田第4遺跡,八王子市 椚田町　 館町,[旧石器時代][縄文時代（早期?晩期）][弥生時代][古墳時代][平安時代],集落,[縄文時代]住居　配石　集石　土坑　埋甕　[弥生時代]再葬墓　[古墳時代]住居　[平安時代]住居,縄文土器　石器　土製品　土偶　弥生土器　土師器　須恵器　瓦　旧石器
13201051400,13201,514,くぬぎだだい5いせき,椚田第V遺跡,八王子市 椚田町,[縄文時代（早期?中期）][弥生時代][平安時代],集落,[縄文時代]住居　集石　炉穴　土坑　[弥生時代]住居　再葬墓　[平安時代]住居,
13201051500,13201,515,,八王子市№515遺跡,八王子市 館町,[縄文時代（早期?後期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]住居　集石　炉穴　陥し穴　土坑　[古墳時代]住居　[平安時代]住居　円形土坑　[近世]掘立柱建物,縄文土器　石皿　磨石　けつ状耳飾　弥生土器　土師器　須恵器　鉄製刀子　銅鏡　陶磁器
13201051600,13201,516,,八王子市№516遺跡,八王子市 館町,[時代不明],包蔵地,,
13201051700,13201,517,しもてらだいせき,下寺田遺跡,八王子市 寺田町,[旧石器時代][縄文時代（早期?後期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,[旧石器時代]]配石遺構　[縄文時代]住居　集石　土坑　[古墳時代]住居　[奈良時代]住居　[平安時代]住居　[近世]土坑,ナイフ形石器　剥片　縄文土器　石斧　磨斧　礫器　石鏃　掻器　削器　石匙　石皿　磨石　凹石　敲石　剥片　土製円板　弥生土器　土師器　須恵器　刀子　竹籠状炭化物
13201051800,13201,518,かなめいしいせき,要石遺跡,八王子市 椚田町,[縄文時代（早期）][奈良時代][平安時代],集落,[平安時代]住居　ピット　溝　[時代不明]集石　焼土,土師器　須恵器　鉄鏃　鉄製品　銅製品　瓦
13201051900,13201,519,,八王子市№519遺跡,八王子市 楢原町,[縄文時代][古墳時代][平安時代][近世],包蔵地,,縄文土器　土師器　陶磁器
13201052100,13201,521,ひらやまじょうあと,平山城跡,八王子市 堀之内,[中世],城館,[中世]腰曲輪　虎口　土塁,
13201052200,13201,522,たまにゅーたうん№525いせき,多摩ニュータウン№525遺跡,八王子市 南大沢,[縄文時代（早期?後期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]集石　焼土　土坑　[近世]土坑,縄文土器　石器　土師器?　銭貨
13201052300,13201,523,たまにゅーたうん№526いせき,多摩ニュータウン№526遺跡,八王子市 南大沢,[縄文時代（前期）],包蔵地,[縄文時代]土坑,縄文土器　石器
13201052400,13201,524,たまにゅーたうん№527いせき,多摩ニュータウン№527遺跡,八王子市 南大沢,[旧石器時代][縄文時代（早期?後期）][古墳時代][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]集石　土坑　[古墳時代]土坑　[平安時代][中世]土坑　[近世]炭窯　溝,掻器　剥片　縄文土器　打斧　磨斧　礫器　石鏃　石匙　石皿　磨石　けつ状耳飾　土師器　陶磁器
13201052500,13201,525,たまにゅーたうん№528いせき,多摩ニュータウン№528遺跡,八王子市 南大沢,[縄文時代（早期）],包蔵地,,縄文土器
13201052600,13201,526,たまにゅーたうん№529いせき,多摩ニュータウン№529遺跡,八王子市 南大沢,[奈良時代][平安時代]［中世］[近世],包蔵地,,土師器　陶磁器
13201052700,13201,527,たまにゅーたうん№530いせき,多摩ニュータウン№530遺跡,八王子市 南大沢,[縄文時代（前期?後期）][奈良時代][平安時代],包蔵地,[縄文時代]集石　集石土坑　土坑,縄文土器　石器　礫　土師器
13201052800,13201,528,たまにゅーたうん№531いせき,多摩ニュータウン№531遺跡,八王子市 南大沢,[縄文時代（早期?中期）][中世][近世],包蔵地,[縄文時代]土坑　[近世]溝,縄文土器　石器　須恵器　陶磁器
13201052900,13201,529,たまにゅーたうん№532いせき,多摩ニュータウン№532遺跡,八王子市 南大沢,[縄文時代][古墳時代][奈良時代][平安時代],集落,[縄文時代]土坑　[古墳時代]住居　[平安時代]住居,礫　土師器
13201053000,13201,530,たまにゅーたうん№533いせき,多摩ニュータウン№533遺跡,八王子市 南大沢,[縄文時代（早期?中期）][平安時代][近世],集落,[縄文時代]集石　集石土坑　土坑　[平安時代]住居　[近世]段切り　溝,縄文土器　石器　土師器　須恵器　陶器（灰釉）　鉄鏃
13201053100,13201,531,たまにゅーたうん№534いせき,多摩ニュータウン№534遺跡,八王子市 南大沢,[縄文時代（早期?中期）][奈良時代][平安時代],包蔵地,,縄文土器　石器　土師器
13201053200,13201,532,たまにゅーたうん№535いせき,多摩ニュータウン№535遺跡,八王子市 南大沢,[縄文時代（前期）][奈良時代][平安時代],包蔵地,[時代不明]土坑,縄文土器　土師器
13201053300,13201,533,たまにゅーたうん№536いせき,多摩ニュータウン№536遺跡,八王子市 南大沢,[縄文時代（早期）?晩期）][古墳時代][奈良時代][平安時代][中世][近世],包蔵地,[古墳時代]柱穴　焼土　溝　[平安時代][中世]土坑　[近世]土坑　水田,縄文土器　打斧　礫器　石鏃　削器　石皿　磨石　土師器　須恵器　土師質土器　須恵質土器　置き竈　陶磁器　木製品　泥人形
13201053400,13201,534,たまにゅーたうん№537いせき,多摩ニュータウン№537遺跡,八王子市 南大沢,[縄文時代（早期?前期）][奈良時代][平安時代][中世][近世],包蔵地,,縄文土器　石鏃　土師器　陶磁器
13201053500,13201,535,たまにゅーたうん№538いせき,多摩ニュータウン№538遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,土師器
13201053600,13201,536,たまにゅーたうん№539いせき,多摩ニュータウン№539遺跡,八王子市 南大沢,[縄文時代（早期）][奈良時代][平安時代][中世][近世],包蔵地,,縄文土器　土師器　陶磁器　円礫
13201053700,13201,537,たまにゅーたうん№540いせき,多摩ニュータウン№540遺跡,八王子市 南大沢,[縄文時代（草創期?早期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]集石土坑　土坑　[古墳時代][奈良時代]住居　[平安時代]住居,縄文土器　有茎尖頭器　石器　弥生土器　土師器　須恵器　陶器（灰釉）　置き竈　鉄鏃
13201053800,13201,538,たまにゅーたうん№541いせき,多摩ニュータウン№541遺跡,八王子市 南大沢,[縄文時代（前期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器
13201053900,13201,539,たまにゅーたうん№542いせき,多摩ニュータウン№542遺跡,八王子市 南大沢,[近世],包蔵地,,
13201054000,13201,540,たまにゅーたうん№543いせき,多摩ニュータウン№543遺跡,八王子市 南大沢,[中世],墓地,,板碑
13201054100,13201,541,たまにゅーたうん№544いせき,多摩ニュータウン№544遺跡,八王子市 南大沢,[縄文時代（早期?中期）][古墳時代][平安時代],集落,[縄文時代]土坑　[古墳時代]住居,縄文土器　石器　土師器　陶磁器
13201054200,13201,542,たまにゅーたうん№545いせき,多摩ニュータウン№545遺跡,八王子市 南大沢,[縄文時代（早期?中期）][平安時代][近世],包蔵地,[近世]溝,縄文土器　石器　土師器
13201054300,13201,543,たまにゅーたうん№546いせき,多摩ニュータウン№546遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,土師器
13201054400,13201,544,たまにゅーたうん№547いせき,多摩ニュータウン№547遺跡,八王子市 南大沢,[縄文時代（中期）],包蔵地,,縄文土器
13201054500,13201,545,たまにゅーたうん№548いせき,多摩ニュータウン№548遺跡,八王子市 南大沢,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　瓦　土人形
13201054600,13201,546,たまにゅーたうん№549いせき,多摩ニュータウン№549遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,土師器
13201054700,13201,547,たまにゅーたうん№550いせき,多摩ニュータウン№550遺跡,八王子市 南大沢,［縄文時代］[奈良時代][平安時代][近世],集落,,土師器　瓦器
13201054800,13201,548,たまにゅーたうん№551いせき,多摩ニュータウン№551遺跡,八王子市 南大沢,[縄文時代（早期?中期）][平安時代][近世],集落,[縄文時代]土坑　[平安時代]ピット　土坑　溝　[近世]掘立柱建物　ピット　土坑　集石　井戸　炭窯　溝,縄文土器　石器　土製けつ状耳飾　土製品　土師器　陶磁器　石製品　鉄製品　銭貨
13201054900,13201,549,たまにゅーたうん№552いせき,多摩ニュータウン№552遺跡,八王子市 南大沢,[平安時代]［中世］［近世］,包蔵地,,陶磁器
13201055000,13201,550,たまにゅーたうん№553いせき,多摩ニュータウン№553遺跡,八王子市 南大沢,［縄文時代（中期）］[平安時代]［近世］,その他（池跡）,[平安時代]段切り,土師器　須恵器
13201055100,13201,551,たまにゅーたうん№554いせき,多摩ニュータウン№554遺跡,八王子市 南大沢,[縄文時代（早期?前期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器
13201055200,13201,552,たまにゅーたうん№555いせき,多摩ニュータウン№555遺跡,八王子市 南大沢,[縄文時代（前期）][奈良時代][平安時代][近世],包蔵地,,土師器　瓦器　陶磁器
13201055300,13201,553,たまにゅーたうん№556いせき,多摩ニュータウン№556遺跡,八王子市 南大沢,[縄文時代（前期?中期・晩期）][弥生時代][奈良時代][平安時代][近世],集落,[縄文時代]集石　[弥生時代]ピット　[奈良時代][平安時代]住居　土坑　室　遺物集中,縄文土器　石器　土師器　須恵器　陶磁器
13201055400,13201,554,たまにゅーたうん№557いせき,多摩ニュータウン№557遺跡,八王子市 南大沢,[縄文時代（早期?前期）][奈良時代][平安時代][近世],包蔵地,,縄文土器　土師器　陶磁器
13201055500,13201,555,たまにゅーたうん№558いせき,多摩ニュータウン№558遺跡,八王子市 南大沢,[縄文時代（前期）][奈良時代][平安時代][中世][近世],包蔵地,,縄文土器　土師器　須恵器　瓦器　陶磁器
13201055600,13201,556,たまにゅーたうん№559いせき,多摩ニュータウン№559遺跡,八王子市 南大沢,[縄文時代（早期?晩期）][古墳時代][平安時代]［中世］[近世],集落,[縄文時代]集石　炉穴　土坑　[平安時代]住居　土坑　[近世]炭窯,縄文土器　石器　土師器　須恵器　瓦　陶器
13201055700,13201,557,たまにゅーたうん№560いせき,多摩ニュータウン№560遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,土師器　陶器
13201055800,13201,558,たまにゅーたうん№561いせき,多摩ニュータウン№561遺跡,八王子市 南大沢,[縄文時代（早期?前期）],包蔵地,[縄文時代]土坑,縄文土器　石器
13201055900,13201,559,たまにゅーたうん№562いせき,多摩ニュータウン№562遺跡,八王子市 南大沢,[縄文時代][奈良時代][平安時代],包蔵地,,磨石　土師器
13201056000,13201,560,たまにゅーたうん№563いせき,多摩ニュータウン№563遺跡,八王子市 南大沢,[縄文時代（前期?中期）][平安時代],集落,[縄文時代]土坑　[平安時代]住居,縄文土器　石器　土師器　須恵器
13201056100,13201,561,たまにゅーたうん№564いせき,多摩ニュータウン№564遺跡,八王子市 南大沢,[近世],包蔵地,[近世]土坑　炭窯,陶器
13201056200,13201,562,たまにゅーたうん№565いせき,多摩ニュータウン№565遺跡,八王子市 南大沢,[縄文時代（前期?中期）][平安時代][近世],包蔵地,[縄文時代]土坑　[近世]炭窯　墓,縄文土器　石器　土師器　陶器　銭貨
13201056300,13201,563,たまにゅーたうん№566いせき,多摩ニュータウン№566遺跡,八王子市 南大沢,[縄文時代][奈良時代][平安時代][近世],包蔵地,[近世]柱穴群　井戸　配石,縄文土器　須恵器　陶器
13201056400,13201,564,たまにゅーたうん№567いせき,多摩ニュータウン№567遺跡,八王子市 南大沢,[縄文時代（中期）],包蔵地,,
13201056500,13201,565,たまにゅーたうん№568いせき,多摩ニュータウン№568遺跡,八王子市 南大沢,[縄文時代（早期?後期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器
13201056600,13201,566,たまにゅーたうん№569いせき,多摩ニュータウン№569遺跡,八王子市 南大沢,[縄文時代（前期?中期）][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]土坑　[古墳時代？]　住居　[近世]溝　[時代不明]集石,縄文土器　打斧　石鏃　土師器
13201056700,13201,567,たまにゅーたうん№570いせき,多摩ニュータウン№570遺跡,八王子市 南大沢,[縄文時代（中期）][奈良時代][平安時代],包蔵地,[平安時代]土坑,土師器
13201056800,13201,568,たまにゅーたうん№571いせき,多摩ニュータウン№571遺跡,八王子市 南大沢,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器
13201056900,13201,569,たまにゅーたうん№572いせき,多摩ニュータウン№572遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,
13201057000,13201,570,たまにゅーたうん№573いせき,多摩ニュータウン№573遺跡,八王子市 南大沢,[縄文時代（早期）][奈良時代][平安時代],包蔵地,,縄文土器
13201057100,13201,571,たまにゅーたうん№574いせき,多摩ニュータウン№574遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,
13201057200,13201,572,たまにゅーたうん№575いせき,多摩ニュータウン№575遺跡,八王子市 南大沢,[縄文時代（早期?中期）][奈良時代][平安時代][中世],包蔵地,[平安時代]土坑,縄文土器　石器　土師器　須恵器　陶磁器　銭貨（北宋銭）
